Partner	PublicationType	ItemPII	DOI	ItemSubType	ItemWeight	ItemStage	JNL Acronym	ItemVersion	ISSN	CID	HubPII	VolumeStart	VolumeEnd	IssueStart	IssueEnd	Supplement	CoverDateStart	CoverDateEnd	ISBN	ItemOnline	ItemVorOnline	GreenOA EmbargoDate	EmbargoPeriod	ItemLastLoadEW	ItemLastLoadXOCS	OpenAccessStatus	OpenAccessEffDate	OpenAccessWinType	OpenAccessLicense	OpenAccessSponsorName	OpenAccessSponsorType	CopyrightLine	LicenseLine	FirstPage	LastPage	ItemNumber	PageCount	FigureCount	TableCount	MathMLCount	MMCCount	Status	Remarks	
Florida	JL	S0017-9310(14)00525-0	10.1016/j.ijheatmasstransfer.2014.06.053	fla	FULL-TEXT	S300	HMT	S300.1	0017-9310	271451	S0017-9310(14)X0008-6	78				C	201411			2014-08-13		2016-11-10	24	2014-08-28T09:05:18	2015-05-14T09:46:34.949301-04:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		1060	1067		8	11	1	144	2	Uploaded	28-Jun	
Florida	JL	S1876-2018(14)00190-7	10.1016/j.ajp.2014.08.002	rev	FULL-TEXT	S300	AJP	S300.1	1876-2018	277359	S1876-2018(14)X0006-7	11				C	201410			2014-08-13		2015-11-11	12	2014-11-18T16:40:04	2015-05-15T07:19:04.103808-04:00							Copyright © 2014 Published by Elsevier B.V.		3	7		5	0	2	0	0	Uploaded	28-Jun	
Florida	JL	S1931-3128(14)00266-2	10.1016/j.chom.2014.07.011	ssu	FULL-TEXT	S300	CHOM	S300.1	1931-3128	273614	S1931-3128(14)X0009-0	16		2			20140813			2014-08-13		2015-11-11	12	2014-08-08T21:02:07	2016-02-11T20:00:49.63533-05:00	Full	2016-02-12T00:28:50Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2014 Elsevier Inc. All rights reserved.		143	145		3	1	0	0	0	Uploaded	28-Jun	
Florida	JL	S0261-2194(14)00238-5	10.1016/j.cropro.2014.07.018	fla	FULL-TEXT	S300	JCRP	S300.2	0261-2194	271154	S0261-2194(14)X0009-8	65				C	201411			2014-08-14		2016-11-11	24	2014-10-17T22:30:18	2015-05-14T06:00:40.348712-04:00							Copyright © 2014 Elsevier Ltd. Published by Elsevier Ltd. All rights reserved.		114	121		8	5	3	0	0	Uploaded	28-Jun	
Florida	JL	S1071-5819(14)00097-4	10.1016/j.ijhcs.2014.07.001	fla	FULL-TEXT	S300	YIJHC	S300.1	1071-5819	272548	S1071-5819(14)X0009-1	73				C	201501			2014-08-14		2016-11-11	24	2014-10-29T12:48:29	2015-05-15T04:58:20.344821-04:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		19	29		11	16	0	0	0	Uploaded	28-Jun	
Florida	JL	S1875-9572(14)00104-1	10.1016/j.pedneo.2014.02.008	rev	FULL-TEXT	S300	PEDN	S300.1	1875-9572	277417	S1875-9572(14)X0006-9	55		5			201410			2014-08-14		2014-11-12	0	2014-09-26T17:01:16	2016-01-27T13:16:30.097634-05:00	Full	2016-01-27T14:44:09Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2014 Published by Elsevier B.V.		335	340		6	1	0	0	0	Uploaded	28-Jun	
Florida	JL	S0304-3959(14)00366-2	10.1016/j.pain.2014.08.007	fla	FULL-TEXT	S300	PAIN	S300.1	0304-3959	271050	S0304-3959(14)X0009-6	155		10			201410			2014-08-15		2015-11-13	12	2014-10-09T12:48:14	2015-05-14T06:54:30.336458-04:00							Copyright © 2014 International Association for the Study of Pain. Published by Elsevier B.V. All rights reserved.		2134	2143		10	2	4	0	3	Uploaded	28-Jun	
Florida	JL	S0741-5214(14)01347-0	10.1016/j.jvs.2014.04.077	edi	FULL-TEXT	S300	YMVA	S300.2	0741-5214	272610	S0741-5214(14)X0009-1	60		4			201410			2014-08-15		2015-11-13	12	2014-10-06T12:46:31	2015-05-15T02:08:41.053342-04:00							Copyright © 2014 Society for Vascular Surgery. Published by Elsevier Inc. All rights reserved.		1072	1082		11	2	7	0	0	Uploaded	28-Jun	
Florida	JL	S0890-8567(14)00531-0	10.1016/j.jaac.2014.08.001	fla	FULL-TEXT	S300	JAAC	S300.2	0890-8567	279787	S0890-8567(14)X0009-2	53		10			201410			2014-08-15		2015-11-13	12	2014-10-03T16:44:37	2015-05-15T02:30:07.510241-04:00							Copyright © 2014 Published by Elsevier Inc.		1092	1101		10	4	1	0	0	Uploaded	11-Aug	
Florida	JL	S1352-2310(14)00621-9	10.1016/j.atmosenv.2014.08.027	rev	FULL-TEXT	S300	AEA	S300.1	1352-2310	271798	S1352-2310(14)X0013-0	97				C	201411			2014-08-15		2016-11-12	24	2014-09-14T11:08:14	2015-05-15T05:37:03.750302-04:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		336	345		10	2	3	0	1	Uploaded	28-Jun	
Florida	JL	S0885-5765(14)00052-6	10.1016/j.pmpp.2014.08.001	ssu	FULL-TEXT	S300	YPMPP	S300.1	0885-5765	272405	S0885-5765(14)X0004-4	88				C	201410			2014-08-17		2016-11-14	24	2014-11-28T17:42:55	2015-05-15T02:21:12.564394-04:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		10	17		8	3	1	0	0	Uploaded	28-Jun	
Florida	JL	S1476-945X(14)00071-3	10.1016/j.ecocom.2014.07.001	fla	FULL-TEXT	S300	ECOCOM	S300.1	1476-945X	273065	S1476-945X(14)X0005-X	20				C	201412			2014-08-17		2016-11-14	24	2014-12-09T18:19:31	2015-05-15T06:24:15.584454-04:00							Copyright © 2014 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		23	32		10	4	5	1	0	Uploaded	28-Jun	
Florida	JL	S0735-1097(14)04219-3	10.1016/j.jacc.2014.05.044	fla	FULL-TEXT	S300	JAC	S300.4	0735-1097	271027	S0735-1097(14)X0038-0	64		8			20140826			2014-08-18		2015-11-16	12	2015-06-23T20:43:55	2015-08-25T21:26:54.53514-04:00	Full	2015-08-26T00:36:56Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2014 American College of Cardiology Foundation. Published by Elsevier Inc. All rights reserved.		784	793		10	4	4	0	0	Uploaded	28-Jun	
Qatar	JL	S0736-5845(14)00057-X	10.1016/j.rcim.2014.06.007	fla	FULL-TEXT	S300	RCM	S300.2	0736-5845	271446	S0736-5845(14)X0007-4	33				C	201506			2014-08-18		2016-11-15	24	2016-04-26T04:56:39	2016-04-26T00:21:05.408676-04:00							Published by Elsevier Ltd.		29	41		13	9	5	29	0	Uploaded	28-Jun	
Qatar	JL	S0736-5845(14)00057-X	10.1016/j.rcim.2014.06.007	fla	FULL-TEXT	S300	RCM	S300.2	0736-5845	271446	S0736-5845(14)X0007-4	33				C	201506			2014-08-18		2016-11-15	24	2016-04-26T04:56:39	2016-04-26T00:21:05.408676-04:00							Published by Elsevier Ltd.		29	41		13	9	5	29	0	Duplicate Entry		
Florida	JL	S0749-3797(14)00254-2	10.1016/j.amepre.2014.05.034	rev	FULL-TEXT	S300	AMEPRE	S300.3	0749-3797	271902	S0749-3797(14)X0008-5	47		3			201409			2014-08-18		2015-11-16	12	2014-09-09T21:28:46	2015-05-15T02:12:31.788646-04:00							Published by Elsevier Inc.		360	371		12	3	2	0	0	Uploaded	28-Jun	
Florida	JL	S0010-4485(14)00181-X	10.1016/j.cad.2014.08.012	fla	FULL-TEXT	S300	JCAD	S300.1	0010-4485	271502	S0010-4485(14)X0011-4	58				C	201501			2014-08-19		2016-11-16	24	2014-09-26T22:21:42	2015-05-14T00:00:23.451985-04:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		123	131		9	31	1	243	0	Uploaded	1-Jul	
Florida	JL	S0010-4485(14)00181-X	10.1016/j.cad.2014.08.012	fla	FULL-TEXT	S300	JCAD	S300.1	0010-4485	271502	S0010-4485(14)X0011-4	58				C	201501			2014-08-19		2016-11-16	24	2014-09-26T22:21:42	2015-05-14T00:00:23.451985-04:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		123	131		9	31	1	243	0	Duplicate Entry		
Florida	JL	S0167-5273(14)01580-0	10.1016/j.ijcard.2014.08.054	sco	FULL-TEXT	S300	IJCA	S300.2	0167-5273	271057	S0167-5273(14)X0024-0	177		3			20141220			2014-08-19		2015-11-17	12	2016-02-01T21:18:34	2016-02-01T16:47:24.929284-05:00							Published by Elsevier Ireland Ltd.		1129	1130		2	0	2	0	0	Uploaded	30-Jun	
Florida	JL	S0167-5273(14)01580-0	10.1016/j.ijcard.2014.08.054	sco	FULL-TEXT	S300	IJCA	S300.2	0167-5273	271057	S0167-5273(14)X0024-0	177		3			20141220			2014-08-19		2015-11-17	12	2016-02-01T21:18:34	2016-02-01T16:47:24.929284-05:00							Published by Elsevier Ireland Ltd.		1129	1130		2	0	2	0	0	Duplicate Entry		
Qatar	JL	S0927-0248(14)00376-6	10.1016/j.solmat.2014.07.015	fla	FULL-TEXT	S300	SOLMAT	S300.1	0927-0248	271495	S0927-0248(14)X0008-5	130				C	201411			2014-08-19		2016-11-16	24	2014-09-17T01:17:36	2015-05-15T03:20:14.187331-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		456	465		10	11	2	164	0	Uploaded	1-Jul	
Florida	JL	S0022-0981(14)00232-9	10.1016/j.jembe.2014.08.011	fla	FULL-TEXT	S300	JEMBE	S300.2	0022-0981	271284	S0022-0981(14)X0010-9	461				C	201412			2014-08-20		2016-11-17	24	2016-02-01T17:59:22	2016-02-01T14:32:34.184654-05:00							Copyright © 2014 Elsevier B.V. All rights reserved.		124	132		9	6	2	0	0	Uploaded	30-Jun	
Florida	JL	S0042-6822(14)00366-3	10.1016/j.virol.2014.07.049	fla	FULL-TEXT	S300	YVIRO	S300.5	0042-6822	272412	S0042-6822(14)X0009-7	468	470			C	201411			2014-08-20		2015-11-18	12	2015-12-01T12:51:06	2015-12-01T08:46:06.016554-05:00	Full	2015-11-01T00:54:05Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Published by Elsevier Inc.		63	71		9	6	1	0	0	Uploaded	30-Jun	
Florida	JL	S0165-0270(14)00296-9	10.1016/j.jneumeth.2014.08.012	fla	FULL-TEXT	S300	NSM	S300.1	0165-0270	271055	S0165-0270(14)X0014-2	237				C	20141130			2014-08-20		2016-05-18	18	2014-10-07T21:21:38	2015-05-14T04:32:04.626014-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		79	89		11	9	2	17	0	Uploaded	30-Jun	
Florida	JL	S0166-4328(14)00542-7	10.1016/j.bbr.2014.08.030	fla	FULL-TEXT	S300	BBR	S300.2	0166-4328	271031	S0166-4328(14)X0015-X	275				C	20141215			2014-08-20		2016-05-18	18	2015-04-16T17:30:37	2015-05-14T04:45:08.99329-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		27	33		7	3	1	0	0	Uploaded	9-Jul	
Florida	JL	S0261-5177(14)00138-1	10.1016/j.tourman.2014.07.006	rev	FULL-TEXT	S300	JTMA	S300.1	0261-5177	271716	S0261-5177(14)X0005-1	46				C	201502			2014-08-20		2017-11-17	36	2014-10-10T10:28:59	2015-05-14T06:00:40.345622-04:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		408	418		11	1	2	0	0	Uploaded	30-Jun	
Florida	JL	S0749-6419(14)00150-8	10.1016/j.ijplas.2014.08.002	fla	FULL-TEXT	S300	INTPLA	S300.1	0749-6419	271567	S0749-6419(14)X0013-6	65				C	201502			2014-08-20		2016-11-17	24	2014-12-04T14:45:54	2016-03-25T16:13:56.140708-04:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		33	42		10	6	0	31	0	Uploaded	1-Jul	
Florida	JL	S0921-8181(14)00175-1	10.1016/j.gloplacha.2014.08.010	fla	FULL-TEXT	S300	GLOBAL	S300.2	0921-8181	271759	S0921-8181(14)X0010-X	122				C	201411			2014-08-20		2016-11-17	24	2016-02-02T13:38:19	2016-02-02T09:39:10.879161-05:00							Copyright © 2014 Elsevier B.V. All rights reserved.		107	121		15	9	3	3	1	Uploaded	15-Jul	
Florida	JL	S0009-2541(14)00391-X	10.1016/j.chemgeo.2014.08.016	fla	FULL-TEXT	S300	CHEMGE	S300.1	0009-2541	271727	S0009-2541(14)X0019-7	386				C	20141029			2014-08-21		2016-11-18	24	2014-11-18T08:46:49	2015-05-14T09:39:23.289032-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		152	164		13	10	2	0	1	Uploaded	1-Jul	
Florida	JL	S0009-2541(14)00394-5	10.1016/j.chemgeo.2014.08.019	fla	FULL-TEXT	S300	CHEMGE	S300.2	0009-2541	271727	S0009-2541(14)X0020-3	387				C	20141110			2014-08-21		2016-11-18	24	2016-02-06T13:08:28	2016-02-06T08:16:24.798154-05:00							Copyright © 2014 Elsevier B.V. All rights reserved.		87	100		14	10	2	1	0	Uploaded	30-Jun	
Florida	JL	S0360-3199(14)02114-4	10.1016/j.ijhydene.2014.07.113	fla	FULL-TEXT	S300	HE	S300.1	0360-3199	271472	S0360-3199(14)X0025-X	39		28			20140923			2014-08-21		2016-11-18	24	2014-10-08T17:04:03	2015-05-14T07:24:22.040455-04:00							"Copyright © 2014 Hydrogen Energy Publications, LLC. Published by Elsevier Ltd. All rights reserved."		15517	15529		13	11	3	45	0	Uploaded	1-Jul	
Florida	JL	S0735-6757(14)00590-7	10.1016/j.ajem.2014.08.036	fla	FULL-TEXT	S300	YAJEM	S300.1	0735-6757	272456	S0735-6757(13)X0022-1	32		11			201411			2014-08-21		2015-11-19	12	2014-11-04T06:49:37	2015-05-15T02:05:05.347491-04:00							Copyright © 2014 Elsevier Inc. All rights reserved.		1351	1356		6	4	3	0	0	Uploaded	1-Jul	
Florida	JL	S0735-6757(14)00590-7	10.1016/j.ajem.2014.08.036	fla	FULL-TEXT	S300	YAJEM	S300.1	0735-6757	272456	S0735-6757(13)X0022-1	32		11			201411			2014-08-21		2015-11-19	12	2014-11-04T06:49:37	2015-05-15T02:05:05.347491-04:00							Copyright © 2014 Elsevier Inc. All rights reserved.		1351	1356		6	4	3	0	0	Duplicate Entry		
Qatar	JL	S1003-6326(14)63348-3	10.1016/S1003-6326(14)63348-3	fla	HEAD-AND-TAIL	S300	NOFERR	S300.1	1003-6326	273516	S1003-6326(14)X0010-5	24		7			201407			2014-08-21		2016-11-18	24	2014-08-20T08:58:33	2015-05-15T04:25:39.271026-04:00							Copyright © 2014 The Nonferrous Metals Society of China. Published by Elsevier Ltd. All rights reserved.		2301	2306		6	0	0	0	0	Out of Scope: as per Kalai	"Error 3
https://vtw.elsevier.com/metadata/pii/S1003632614633483"	out of scope as NonPTS\Conversion titles
Florida	JL	S1570-0232(14)00536-4	10.1016/j.jchromb.2014.08.019	sco	FULL-TEXT	S300	CHROMB	S300.1	1570-0232	272247	S1570-0232(14)X0018-8	969				C	20141015			2014-08-21		2016-11-18	24	2014-09-12T16:56:09	2015-05-15T06:50:05.799665-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		219	223		5	2	1	0	0	Uploaded	1-Jul	
Florida	JL	S0001-8791(14)00110-9	10.1016/j.jvb.2014.08.009	fla	FULL-TEXT	S300	YJVBE	S300.2	0001-8791	272611	S0001-8791(14)X0006-0	85		3			201412			2014-08-22		2017-11-19	36	2014-10-27T04:53:21	2015-05-13T23:10:01.082045-04:00							Copyright © 2014 Elsevier Inc. All rights reserved.		309	318		10	1	1	0	0	Uploaded	30-Jun	
Florida	JL	S0969-9961(14)00251-4	10.1016/j.nbd.2014.08.020	fla	FULL-TEXT	S300	YNBDI	S300.3	0969-9961	272509	S0969-9961(14)X0008-2	71				C	201411			2014-08-22		2015-11-20	12	2016-02-27T17:20:50	2016-02-27T14:37:05.460352-05:00							Copyright © 2014 Elsevier Inc. All rights reserved.		270	279		10	8	0	0	1	Uploaded	1-Jul	
Florida	JL	S0006-8993(14)01121-4	10.1016/j.brainres.2014.08.046	fla	FULL-TEXT	S300	BRES	S300.1	0006-8993	271080	S0006-8993(14)X0043-0	1586				C	20141024			2014-08-23		2015-11-21	12	2014-10-03T16:52:53	2015-05-13T23:47:10.598843-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		64	72		9	6	0	0	3	Uploaded	30-Jun	
Florida	JL	S0022-3115(14)00551-0	10.1016/j.jnucmat.2014.08.023	fla	FULL-TEXT	S300	NUMA	S300.1	0022-3115	271598	S0022-3115(14)X0010-3	454		1	3		201411			2014-08-23		2016-11-20	24	2014-10-10T08:46:03	2015-05-14T01:25:24.168918-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		427	433		7	9	2	5	0	Uploaded	30-Jun	
Florida	JL	S0047-2727(14)00179-0	10.1016/j.jpubeco.2014.07.012	fla	FULL-TEXT	S300	PUBEC	S300.3	0047-2727	271705	S0047-2727(14)X0011-3	120				C	201412			2014-08-23		2017-11-20	36	2016-02-05T05:31:54	2016-02-05T01:38:01.859299-05:00							Copyright © 2014 Elsevier B.V. All rights reserved.		62	73		12	8	3	17	1	Uploaded	30-Jun	
Florida	JL	S0167-7152(14)00294-6	10.1016/j.spl.2014.07.034	sco	FULL-TEXT	S300	STAPRO	S300.1	0167-7152	271498	S0167-7152(14)X0010-6	95				C	201412			2014-08-23		2016-11-20	24	2014-09-27T16:55:04	2015-05-14T05:01:34.775872-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		92	100		9	0	0	281	0	Uploaded	30-Jun	
Florida	JL	S0304-3940(14)00676-4	10.1016/j.neulet.2014.08.026	sco	FULL-TEXT	S300	NSL	S300.1	0304-3940	271072	S0304-3940(14)X0022-4	581				C	20141003			2014-08-23		2015-11-21	12	2014-09-13T02:03:18	2015-05-14T06:49:21.089443-04:00							Copyright © 2014 Elsevier Ireland Ltd. All rights reserved.		120	124		5	2	1	0	2	Uploaded	1-Jul	
Florida	JL	S0304-419X(14)00079-1	10.1016/j.bbcan.2014.08.005	rev	FULL-TEXT	S300	BBACAN	S300.1	0304-419X	271120	S0304-419X(14)X0004-1	1846		2			201412			2014-08-23		2015-11-21	12	2014-12-05T04:01:08	2015-05-14T06:54:30.388229-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		617	629		13	2	2	0	2	Uploaded	1-Jul	
Florida	JL	S0924-7963(14)00209-7	10.1016/j.jmarsys.2014.08.009	fla	FULL-TEXT	S300	MARSYS	S300.1	0924-7963	271754	S0924-7963(14)X0010-2	139				C	201411			2014-08-23		2016-11-20	24	2014-11-19T22:44:15	2015-05-15T03:03:12.057-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		409	419		11	9	2	4	1	Uploaded	1-Jul	
Florida	JL	S1052-3057(14)00209-2	10.1016/j.jstrokecerebrovasdis.2014.04.023	fla	FULL-TEXT	S300	YJSCD	S300.3	1052-3057	272312	S1052-3057(13)X0016-3	23		9			201410			2014-08-23		2015-11-21	12	2014-09-30T21:22:45	2015-05-15T04:44:14.102713-04:00							Copyright © 2014 National Stroke Association. Published by Elsevier Inc. All rights reserved.		2316	2321		6	1	4	0	0	Uploaded	1-Jul	
Florida	JL	S1052-3057(14)00209-2	10.1016/j.jstrokecerebrovasdis.2014.04.023	fla	FULL-TEXT	S300	YJSCD	S300.3	1052-3057	272312	S1052-3057(13)X0016-3	23		9			201410			2014-08-23		2015-11-21	12	2014-09-30T21:22:45	2015-05-15T04:44:14.102713-04:00							Copyright © 2014 National Stroke Association. Published by Elsevier Inc. All rights reserved.		2316	2321		6	1	4	0	0	Duplicate Entry		
Florida	JL	S0143-6228(14)00172-6	10.1016/j.apgeog.2014.07.016	fla	FULL-TEXT	S300	JAPG	S300.1	0143-6228	271856	S0143-6228(14)X0008-1	54				C	201410			2014-08-24		2017-11-21	36	2014-09-23T00:55:08	2015-05-14T04:11:00.146694-04:00							Copyright © 2014 Elsevier Ltd. Published by Elsevier Ltd. All rights reserved.		129	138		10	6	1	5	0	Uploaded	1-Jul	
Florida	JL	S0956-053X(14)00290-6	10.1016/j.wasman.2014.07.005	fla	FULL-TEXT	S300	WM	S300.1	0956-053X	271837	S0956-053X(14)X0010-3	34		11			201411			2014-08-24		2016-11-21	24	2014-10-03T16:44:37	2015-05-15T03:42:29.749782-04:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		2312	2320		9	9	0	1	1	Uploaded	1-Jul	
Florida	JL	S0956-053X(14)00290-6	10.1016/j.wasman.2014.07.005	fla	FULL-TEXT	S300	WM	S300.1	0956-053X	271837	S0956-053X(14)X0010-3	34		11			201411			2014-08-24		2016-11-21	24	2014-10-03T16:44:37	2015-05-15T03:42:29.749782-04:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		2312	2320		9	9	0	1	1	Duplicate Entry		
Florida	JL	S1040-6182(14)00492-3	10.1016/j.quaint.2014.07.029	fla	FULL-TEXT	S300	JQI	S300.1	1040-6182	271860	S1040-6182(14)X0031-5	355				C	20150112			2014-08-24		2016-11-21	24	2014-12-19T08:50:37	2015-05-15T04:30:53.413063-04:00							Copyright © 2014 Elsevier Ltd and INQUA. Published by Elsevier Ltd. All rights reserved.		188	193		6	4	0	0	0	Uploaded	1-Jul	
Florida	JL	S1040-6182(14)00492-3	10.1016/j.quaint.2014.07.029	fla	FULL-TEXT	S300	JQI	S300.1	1040-6182	271860	S1040-6182(14)X0031-5	355				C	20150112			2014-08-24		2016-11-21	24	2014-12-19T08:50:37	2015-05-15T04:30:53.413063-04:00							Copyright © 2014 Elsevier Ltd and INQUA. Published by Elsevier Ltd. All rights reserved.		188	193		6	4	0	0	0	Duplicate Entry		
Florida	JL	S0363-5023(14)00896-X	10.1016/j.jhsa.2014.06.125	cor	FULL-TEXT	S300	YJHSU	S300.2	0363-5023	272650	S0363-5023(13)X0023-1	39		9			201409			2014-08-25		2015-11-23	12	2014-09-27T04:46:53	2015-05-14T07:30:00.601077-04:00							Copyright © 2014 American Society for Surgery of the Hand. Published by Elsevier Inc. All rights reserved.		1887	1888		2	0	0	0	0	Uploaded	1-Jul	
Florida	JL	S0002-9149(14)01720-2	10.1016/j.amjcard.2014.08.026	rev	FULL-TEXT	S300	AJC	S300.1	0002-9149	271073	S0002-9149(14)X0020-2	114		10			20141115			2014-08-27		2015-11-25	12	2014-10-22T00:53:51	2015-05-13T23:15:57.346864-04:00							Copyright © 2014 Elsevier Inc. All rights reserved.		1607	1612		6	2	1	0	0	Uploaded	1-Jul	
Qatar	JL	S0031-3203(14)00330-6	10.1016/j.patcog.2014.08.016	fla	FULL-TEXT	S300	PR	S300.2	0031-3203	272206	S0031-3203(14)X0012-9	48		3			201503			2014-08-27		2016-11-24	24	2015-02-11T17:08:42	2015-05-14T02:12:25.735773-04:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		616	627		12	7	8	163	0	Uploaded	9-Jul	
Florida	JL	S0049-089X(14)00170-7	10.1016/j.ssresearch.2014.08.015	fla	FULL-TEXT	S300	YSSRE	S300.1	0049-089X	272353	S0049-089X(14)X0006-2	49				C	201501			2014-08-27		2015-11-25	12	2014-11-25T22:29:02	2015-05-14T03:12:40.624087-04:00							Copyright © 2014 Elsevier Inc. All rights reserved.		314	326		13	1	3	0	0	Uploaded	1-Jul	
Florida	JL	S0166-445X(14)00273-2	10.1016/j.aquatox.2014.08.008	fla	FULL-TEXT	S300	AQTOX	S300.1	0166-445X	271226	S0166-445X(14)X0010-X	156				C	201411			2014-08-27		2016-11-24	24	2014-10-20T09:17:43	2015-05-14T04:45:08.959922-04:00							Copyright © 2014 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		148	160		13	8	3	0	1	Uploaded	1-Jul	
Florida	JL	S0304-4238(14)00433-6	10.1016/j.scienta.2014.08.004	fla	FULL-TEXT	S300	HORTI	S300.1	0304-4238	271177	S0304-4238(14)X0013-0	178				C	20141023			2014-08-27		2016-11-24	24	2014-10-02T01:10:22	2015-05-14T06:54:31.469114-04:00							Copyright © 2014 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		55	60		6	1	3	0	0	Uploaded	1-Jul	
Florida	JL	S0376-6357(14)00187-9	10.1016/j.beproc.2014.08.019	fla	FULL-TEXT	S300	BEPROC	S300.1	0376-6357	271108	S0376-6357(14)X0010-0	110				C	201501			2014-08-27		2016-05-25	18	2014-12-17T20:53:06	2015-05-14T07:41:05.616231-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		47	59		13	6	2	0	0	Uploaded	1-Jul	
Florida	JL	S0376-6357(14)00187-9	10.1016/j.beproc.2014.08.019	fla	FULL-TEXT	S300	BEPROC	S300.1	0376-6357	271108	S0376-6357(14)X0010-0	110				C	201501			2014-08-27		2016-05-25	18	2014-12-17T20:53:06	2015-05-14T07:41:05.616231-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		47	59		13	6	2	0	0	Duplicate Entry		
Florida	JL	S0887-7963(14)00068-6	10.1016/j.tmrv.2014.08.002	fla	FULL-TEXT	S300	YTMRV	S300.1	0887-7963	272972	S0887-7963(14)X0004-0	28		4			201410			2014-08-27		2015-11-25	12	2015-02-09T11:33:36	2015-05-15T02:23:11.418789-04:00							Copyright © 2014 Elsevier Inc. All rights reserved.		198	204		7	1	7	0	1	Uploaded	14-Jul	
Qatar	JL	S0927-0256(14)00514-X	10.1016/j.commatsci.2014.07.039	fla	FULL-TEXT	S300	COMMAT	S300.1	0927-0256	271513	S0927-0256(14)X0014-5	96				PB	201501			2014-08-27		2016-11-24	24	2014-11-07T10:22:11	2015-05-15T03:21:15.068063-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		425	431		7	10	1	97	0	Uploaded	1-Jul	
Qatar	JL	S0927-0256(14)00514-X	10.1016/j.commatsci.2014.07.039	fla	FULL-TEXT	S300	COMMAT	S300.1	0927-0256	271513	S0927-0256(14)X0014-5	96				PB	201501			2014-08-27		2016-11-24	24	2014-11-07T10:22:11	2015-05-15T03:21:15.068063-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		425	431		7	10	1	97	0	Duplicate Entry		
Florida	JL	S1353-8020(14)00308-3	10.1016/j.parkreldis.2014.08.010	fla	FULL-TEXT	S300	PRD	S300.2	1353-8020	271171	S1353-8020(14)X0012-X	20		11			201411			2014-08-27		2015-11-25	12	2015-11-21T18:10:20	2015-11-21T14:10:16.710999-05:00							Copyright © 2014 Elsevier Ltd. All rights reserved.		1171	1176		6	2	2	0	4	Uploaded	1-Jul	
Florida	JL	S1876-2018(14)00195-6	10.1016/j.ajp.2014.08.007	rev	FULL-TEXT	S300	AJP	S300.1	1876-2018	277359	S1876-2018(14)X0006-7	11				C	201410			2014-08-27		2015-11-25	12	2014-11-18T16:40:04	2015-05-15T07:19:04.103808-04:00							Copyright © 2014 Elsevier B.V. All rights reserved.		124	127		4	0	1	0	0	Uploaded	1-Jul	
Florida	JL	S0022-0302(14)00581-5	10.3168/jds.2014-7908	fla	FULL-TEXT	S300	JODS	S300.2	0022-0302	279785	S0022-0302(14)X0011-1	97		11			201411			2014-08-28		2015-11-26	12	2015-09-28T12:54:42	2015-09-28T12:32:29.226961-04:00							Copyright © 2014 American Dairy Science Association. Published by Elsevier Inc. All rights reserved.		6888	6900		13	6	3	0	0	Out of scope: as per Heber	excluded	
Florida	JL	S0022-0302(14)00581-5	10.3168/jds.2014-7908	fla	FULL-TEXT	S300	JODS	S300.2	0022-0302	279785	S0022-0302(14)X0011-1	97		11			201411			2014-08-28		2015-11-26	12	2015-09-28T12:54:42	2015-09-28T12:32:29.226961-04:00							Copyright © 2014 American Dairy Science Association. Published by Elsevier Inc. All rights reserved.		6888	6900		13	6	3	0	0	Duplicate Entry		
