ItemPII	GreenOA EmbargoDate	ItemOnline	ItemVorOnline	EmbargoPeriod
S1567-1348(15)00002-7	2016-04-08	2015-01-09		12
S1567-1348(15)00005-2	2016-04-08	2015-01-09		12
S1567-1348(15)00037-4	2016-05-07	2015-02-07		12
S1567-1348(15)00053-2	2016-05-16	2015-02-16		12
S1567-1348(15)00070-2	2016-06-04	2015-03-07		12
S1567-1348(15)00137-9	2016-07-14	2015-04-16		12
S1567-1348(15)00361-5	2016-11-09	2015-08-29	2015-11-10	12
S1567-1348(15)00403-7	2016-10-08	2015-10-09	2015-10-09	12
S1567-1348(16)30040-5	2017-02-15	2016-02-10	2016-02-16	12
S1567-1348(16)30042-9	2017-02-16	2016-02-10	2016-02-17	12
S1567-1739(09)00333-2	2011-09-29	2009-07-01		24
S1567-1739(09)00621-X	2012-03-23	2009-12-24		24
S1567-1739(15)30148-6	2018-01-13	2015-12-29	2016-01-14	24
S1567-5394(15)00043-2	2017-09-01	2015-04-17	2015-09-02	24
S1567-5769(11)00068-3	2012-05-11	2011-02-11		12
S1567-5769(11)00155-X	2012-07-05	2011-04-07		12
S1567-5769(11)00454-1	2013-03-06	2011-12-07		12
S1567-5769(14)00002-2	2015-04-13	2014-01-13		12
S1567-5769(15)30228-9	2016-12-28	2015-12-29	2015-12-29	12
S1567-7249(11)00186-3	2012-08-06	2011-05-09		12
S1567-7249(11)00190-5	2012-08-10	2011-05-13		12
S1567-7249(12)00220-6	2013-12-24	2012-09-25		12
S1567-7249(13)00070-6	2014-07-17	2013-04-18		12
S1567-7249(13)00273-0	2015-02-13	2013-11-15		12
S1567-8326(11)00013-0	2013-07-17	2011-04-19		24
S1567-8326(14)00008-3	2016-07-21	2014-04-23		24
S1568-1637(09)00051-8	2010-11-17	2009-08-19		12
S1568-1637(10)00030-9	2011-07-30	2010-05-01		12
S1568-1637(12)00042-6	2013-06-12	2012-03-14		12
S1568-1637(15)30025-8	2016-11-20	2015-10-14	2015-11-21	12
S1568-1637(15)30033-7	2016-11-29	2015-11-30	2015-11-30	12
S1568-1637(15)30042-8	2017-01-03	2015-12-28	2016-01-04	12
S1568-1637(16)30007-1	2017-02-04	2016-02-01	2016-02-05	12
S1568-4946(11)00404-2	2014-01-28	2011-10-31		24
S1568-4946(13)00424-9	2016-03-22	2013-12-23		24
S1568-4946(15)00351-8	2017-06-23	2015-06-17	2015-06-24	24
S1568-4946(15)00521-9	2017-08-31	2015-08-21	2015-09-01	24
S1568-4946(15)00706-1	2017-12-03	2015-11-14	2015-12-04	24
S1568-4946(16)30039-4	2018-02-22	2016-02-08	2016-02-23	24
S1568-7864(11)00135-2	2012-09-11	2011-06-14		12
S1568-7864(12)00203-0	2014-01-09	2012-10-11		12
S1568-7864(13)00070-0	2014-07-16	2013-04-17		12
S1568-7864(16)30062-3	2017-04-16	2016-04-07	2016-04-16	12
S1568-9883(09)00145-0	2012-04-03	2010-01-04		24
S1568-9883(10)00095-8	2012-12-19	2010-09-21		24
S1568-9883(10)00121-6	2013-02-16	2010-11-19		24
S1568-9883(12)00040-6	2014-05-17	2012-02-17		24
S1568-9883(14)00188-7	2017-02-26	2014-11-29		24
S1568-9883(15)00002-5	2017-05-04	2015-02-04		24
S1568-9972(10)00087-X	2011-08-05	2010-05-07		12
S1569-190X(11)00196-1	2014-04-12	2012-01-13		24
S1569-190X(13)00152-4	2016-02-08	2013-11-10		24
S1569-190X(13)00177-9	2016-03-30	2013-12-31		24
S1569-190X(14)00068-9	2016-08-25	2014-05-28		24
S1569-190X(14)00143-9	2016-12-27	2014-09-29		24
S1569-190X(15)00119-7	2017-09-24	2015-09-25	2015-09-25	24
S1569-1993(12)00153-1	2013-12-14	2012-09-15		12
S1569-1993(14)00002-2	2015-04-16	2014-01-16		12
S1569-4410(15)00059-0	2017-09-02	2015-08-22	2015-09-03	24
S1569-9048(09)00376-0	2011-03-28	2009-12-28		12
S1569-9048(10)00226-0	2011-09-17	2010-06-19		12
S1569-9048(10)00233-8	2011-09-29	2010-07-01		12
S1569-9048(11)00082-6	2012-05-31	2011-03-03		12
S1569-9048(11)00169-8	2012-08-09	2011-05-12		12
S1569-9048(11)00240-0	2012-10-03	2011-07-06		12
S1569-9048(11)00247-3	2012-10-15	2011-07-18		12
S1569-9048(12)00004-3	2013-04-17	2012-01-18		12
S1569-9048(12)00147-4	2013-09-10	2012-06-12		12
S1569-9048(13)00152-3	2014-08-16	2013-05-18		12
S1569-9048(13)00205-X	2014-09-19	2013-06-21		12
S1569-9048(13)00207-3	2014-09-15	2013-06-17		12
S1569-9048(13)00236-X	2014-10-24	2013-07-26		12
S1569-9048(13)00280-2	2014-11-28	2013-08-30		12
S1569-9048(13)00393-5	2015-03-14	2013-12-14		12
S1569-9048(14)00215-8	2015-12-18	2014-09-19		12
S1569-9048(14)00219-5	2015-12-02	2014-09-03		12
S1569-9048(14)00229-8	2015-12-09	2014-09-10		12
S1569-9048(14)00258-4	2016-02-16	2014-11-18		12
S1569-9048(14)00283-3	2016-01-22	2014-10-24		12
S1569-9048(15)30021-5	2016-07-31	2015-07-26	2015-08-01	12
S1569-9048(15)30086-0	2016-11-27	2015-11-28	2015-11-28	12
S1569-9048(15)30094-X	2017-04-20	2015-12-24	2016-04-20	12
S1569-9048(16)30057-X	2017-04-22	2016-04-16	2016-04-22	12
S1570-0232(09)00873-3	2012-03-23	2009-12-24		24
S1570-0232(10)00550-7	2012-12-07	2010-09-09		24
S1570-0232(11)00127-9	2013-05-25	2011-02-25		24
S1570-0232(12)00086-4	2014-05-13	2012-02-13		24
S1570-0232(12)00339-X	2014-09-10	2012-06-12		24
S1570-0232(12)00345-5	2014-09-18	2012-06-20		24
S1570-0232(14)00159-7	2016-06-09	2014-03-12		24
S1570-0232(14)00536-4	2016-11-18	2014-08-21		24
S1570-0232(14)00717-X	2017-02-28	2014-12-01		24
S1570-0232(15)30146-X	2017-09-02	2015-08-28	2015-09-03	24
S1570-0232(15)30150-1	2017-09-01	2015-08-24	2015-09-02	24
S1570-0232(16)30092-7	2018-02-15	2016-02-09	2016-02-16	24
S1570-6443(09)00098-7	2012-02-16	2009-11-18		24
S1570-6443(13)00004-X	2015-05-01	2013-01-31		24
S1570-677X(09)00073-2	2012-12-01	2009-09-03		36
S1570-677X(11)00090-6	2014-12-04	2011-09-06		36
S1570-677X(12)00097-4	2015-12-10	2012-09-11		36
S1570-8667(13)00002-6	2015-05-14	2013-02-13		24
S1570-8705(09)00077-8	2011-10-15	2009-07-17		24
S1570-8705(11)00128-4	2013-09-23	2011-06-26		24
S1570-9639(09)00193-9	2010-11-09	2009-08-11		12
S1570-9639(09)00197-6	2010-11-09	2009-08-11		12
S1570-9639(13)00119-2	2014-06-14	2013-03-16		12
S1570-9639(14)00254-4	2016-01-21	2014-10-23		12
S1570-9639(14)00311-2	2016-02-25	2014-11-27		12
S1570-9639(16)30009-7	2017-03-02	2016-02-05	2016-03-02	12
S1572-3127(10)00019-5	2012-06-28	2010-03-31		24
S1572-3127(10)00072-9	2012-09-13	2010-06-16		24
S1572-3127(10)00079-1	2012-12-13	2010-09-15		24
S1572-3127(11)00075-X	2013-11-25	2011-08-28		24
S1572-3127(14)00090-2	2017-03-23	2014-12-24		24
S1572-5286(10)00062-9	2012-12-30	2010-10-02		24
S1572-5286(10)00063-0	2013-01-11	2010-10-14		24
S1572-5286(12)00044-8	2014-10-18	2012-07-20		24
S1572-5286(15)00023-7	2017-06-17	2015-06-18	2015-06-18	24
S1572-5286(16)30016-0	2018-04-27	2016-04-27	2016-04-27	24
S1572-6657(14)00234-3	2016-09-18	2014-06-21		24
S1572-6657(14)00506-2	2017-02-28	2014-12-01		24
S1573-4277(10)00005-6	2012-05-13	2010-02-13		24
S1573-4277(12)00042-2	2014-09-07	2012-06-09		24
S1574-1192(14)00167-9	2017-02-18	2014-11-21		24
S1574-1192(15)00061-9	2017-07-20	2015-03-25	2015-07-21	24
S1574-9541(10)00064-6	2012-09-09	2010-06-12		24
S1574-9541(10)00091-9	2012-11-10	2010-08-13		24
S1574-9541(11)00053-7	2013-09-22	2011-06-25		24
S1574-9541(14)00127-7	2017-01-10	2014-10-13		24
S1590-8658(09)00444-7	2011-03-24	2009-12-24		12
S1590-8658(13)00050-9	2014-06-03	2013-03-05		12
S1590-8658(13)00663-4	2015-03-28	2013-12-28		12
S1590-8658(15)00375-8	2016-09-26	2015-07-02	2015-09-27	12
S1616-5047(09)00129-3	2011-01-10	2009-10-12		12
S1616-5047(13)00186-9	2015-01-07	2013-10-09		12
S1616-5047(15)00027-0	2016-06-04	2015-03-09	2015-06-05	12
S1616-5047(16)30017-9	2017-06-17	2016-03-19		12
S1617-1381(10)00052-X	2012-12-18	2010-09-20		24
S1617-1381(11)00063-X	2014-04-23	2012-01-24		24
S1617-1381(14)00081-8	2016-11-08	2014-08-11		24
S1617-1381(16)30011-5	2018-03-02	2016-02-27	2016-03-02	24
S1618-8667(10)00012-9	2012-06-02	2010-03-05		24
S1618-8667(10)00061-0	2013-01-27	2010-10-30		24
S1618-8667(14)00056-9	2016-08-13	2014-05-16		24
S1618-8667(14)00073-9	2016-10-06	2014-07-09		24
S1618-8667(15)00042-4	2017-05-15	2015-04-11	2015-05-16	24
S1618-8667(15)00127-2	2017-09-21	2015-09-09	2015-09-22	24
S1618-8667(15)00134-X	2017-10-21	2015-09-30	2015-10-22	24
S1618-8667(15)30124-2	2018-04-17	2016-04-07	2016-04-17	24
S1631-0705(11)00203-9	2013-03-29	2011-12-30		12
S1631-0705(15)00169-3	2017-01-03	2015-11-03	2016-01-04	12
S1671-2927(09)60129-2	2012-07-20	2010-04-22		24
S1672-0229(15)00045-5	2015-07-10	2015-06-17	2015-07-10	0
S1672-0229(15)00046-7	2015-07-10	2015-06-18	2015-07-10	0
S1672-0229(15)00047-9	2015-07-10	2015-06-17	2015-07-10	0
S1672-0229(15)00048-0	2015-07-10	2015-06-17	2015-07-10	0
S1672-0229(15)00050-9	2015-07-10	2015-06-17	2015-07-10	0
S1673-8527(11)00169-X	2012-12-22	2011-09-24		12
S1673-8527(14)00186-6	2016-02-02	2014-11-04		12
S1674-2001(14)00213-2	2017-04-16	2015-01-17		24
S1674-2001(16)00026-2	2018-04-18	2016-02-23	2016-04-18	24
S1674-2052(14)00008-2	2016-04-04	2015-01-05		12
S1674-9871(13)00157-6	2014-03-15	2013-12-15		0
S1679-0073(16)00005-0	2016-06-02	2016-03-04		0
S1687-4285(16)00012-1	2016-03-15	2016-03-04	2016-03-15	0
S1740-1445(13)00070-3	2015-10-10	2013-07-12		24
S1740-6749(15)00049-9	2016-11-02	2015-11-03	2015-11-03	12
S1742-7061(10)00396-X	2012-11-28	2010-08-31		24
S1742-7061(11)00170-X	2013-07-18	2011-04-20		24
S1742-7061(11)00445-4	2014-01-12	2011-10-15		24
S1742-7061(12)00371-6	2014-11-14	2012-08-16		24
S1742-7061(13)00518-7	2016-01-15	2013-10-17		24
S1742-7061(14)00048-8	2016-05-08	2014-02-08		24
S1742-7061(14)00545-5	2017-02-23	2014-11-26		24
S1742-7061(15)30118-5	2017-11-10	2015-09-25	2015-11-11	24
S1742-7061(15)30266-X	2018-02-09	2015-12-18	2016-02-10	24
S1744-117X(16)30023-5	2017-07-19	2016-04-20		12
S1744-165X(15)00044-X	2016-06-05	2015-04-29	2015-06-06	12
S1746-8094(13)00171-7	2016-03-14	2013-12-15		24
S1746-8094(15)00041-5	2017-07-18	2015-04-20		24
S1746-8094(15)00092-0	2017-07-13	2015-07-14	2015-07-14	24
S1747-938X(13)00002-X	2016-04-07	2013-01-08		36
S1748-0132(10)00116-7	2012-12-30	2010-10-02		24
S1748-6815(13)00387-2	2014-10-08	2013-07-10		12
S1748-6815(15)00411-8	2016-12-27	2015-09-12	2015-12-28	12
S1749-4613(13)00044-4	2015-02-09	2013-11-11		12
S1750-5836(15)00118-8	2017-06-28	2015-03-31		24
S1750-5836(15)00167-X	2017-05-14	2015-05-15	2015-05-15	24
S1750-5836(15)00270-4	2017-08-28	2015-07-28	2015-08-29	24
S1750-5836(15)30080-3	2017-10-26	2015-10-27	2015-10-27	24
S1750-9467(13)00182-7	2016-01-14	2013-10-16		24
S1751-1577(13)00065-5	2016-12-01	2013-09-03		36
S1751-6161(11)00031-2	2013-05-24	2011-02-24		24
S1751-6161(11)00218-9	2013-11-28	2011-08-31		24
S1751-6161(13)00297-X	2015-12-08	2013-09-09		24
S1751-6161(15)00187-3	2017-06-10	2015-05-30	2015-06-11	24
S1751-6161(15)00291-X	2017-08-28	2015-08-21	2015-08-29	24
S1751-6161(15)00420-8	2017-12-16	2015-11-24	2015-12-17	24
S1751-6161(15)00421-X	2017-12-06	2015-11-18	2015-12-07	24
S1752-928X(13)00267-9	2015-01-07	2013-10-09		12
S1752-928X(15)00209-7	2016-11-28	2015-11-29	2015-11-29	12
S1752-928X(15)00226-7	2016-12-17	2015-12-11	2015-12-18	12
S1754-5048(14)00121-4	2016-01-10	2014-10-12		12
S1754-5048(14)00152-4	2016-04-13	2015-01-14		12
S1755-0017(09)00058-X	2011-10-26	2009-07-28		24
S1755-0017(09)00078-5	2012-01-12	2009-10-14		24
S1755-0017(11)00009-1	2013-05-30	2011-03-02		24
S1755-4365(11)00057-0	2012-03-06	2011-12-07		0
S1755-4365(14)00042-5	2014-11-28	2014-08-30		0
S1755-4365(15)00064-X	2015-06-25	2015-06-22	2015-06-25	0
S1755-5817(14)00036-4	2016-12-14	2014-09-16		24
S1756-4646(13)00188-6	2014-12-05	2013-09-06		12
S1756-4646(14)00142-X	2015-08-01	2014-05-03		12
S1756-4646(14)00180-7	2015-09-05	2014-06-07		12
S1756-4646(15)00022-5	2016-05-06	2015-02-06		12
S1756-4646(16)00069-4	2017-02-26	2016-02-27	2016-02-27	12
S1760-2734(10)00004-4	2011-05-26	2010-02-25		12
S1760-2734(10)00079-2	2012-05-01	2011-02-01		12
S1760-2734(12)00057-4	2013-08-08	2012-05-10		12
S1760-2734(12)00101-4	2014-02-19	2012-11-21		12
S1760-2734(13)00110-0	2015-01-26	2013-10-28		12
S1760-2734(14)00006-X	2015-05-30	2014-03-01		12
S1769-7212(11)00021-8	2012-05-24	2011-02-24		12
S1769-7255(14)00075-3	2015-09-30	2014-07-02		12
S1815-3852(14)00057-1	2015-02-13	2014-11-15		0
S1836-9553(13)70143-7	2013-05-17	2013-02-16		0
S1871-1413(10)00083-1	2011-06-09	2010-03-11		12
S1871-1413(10)00416-6	2011-12-08	2010-09-09		12
S1871-1413(11)00137-5	2012-07-18	2011-04-20		12
S1871-1413(12)00182-5	2013-09-20	2012-06-22		12
S1871-1413(12)00429-5	2014-03-14	2012-12-14		12
S1871-1413(12)00440-4	2014-04-04	2013-01-04		12
S1871-1413(13)00075-9	2014-06-11	2013-03-13		12
S1871-1413(13)00429-0	2015-01-23	2013-10-25		12
S1871-1413(13)00498-8	2015-02-18	2013-11-20		12
S1871-1413(15)00128-6	2016-06-13	2015-03-16		12
S1871-1413(15)00303-0	2016-07-14	2015-06-24	2015-07-15	12
S1871-1413(15)00309-1	2016-09-19	2015-07-06	2015-09-20	12
S1871-1413(15)00380-7	2016-09-19	2015-08-25	2015-09-20	12
S1871-1413(15)30009-3	2016-10-21	2015-10-09	2015-10-22	12
S1871-174X(15)00072-4	2018-01-06	2015-10-09		24
S1871-4021(10)00092-5	2012-01-28	2010-10-30		12
S1871-4021(14)00033-2	2015-08-20	2014-05-22		12
S1871-4021(14)00082-4	2016-01-14	2014-10-16		12
S1871-6784(11)00034-3	2012-05-08	2011-02-08		12
S1871-6784(16)00012-1	2017-05-11	2016-02-11		12
S1872-4973(10)00021-9	2011-05-26	2010-02-25		12
S1872-9312(13)00037-9	2014-11-27	2013-08-29		12
S1872-9312(14)00004-0	2015-05-01	2014-01-31		12
S1873-5061(10)00122-4	2011-01-28	2010-10-30		0
S1874-3900(14)00085-8	2016-08-11	2014-05-14		24
S1874-3900(14)00100-1	2016-09-16	2014-06-19		24
S1874-3919(09)00330-3	2011-02-09	2009-11-11		12
S1874-3919(13)00054-7	2014-05-05	2013-02-04		12
S1874-3919(15)00109-8	2016-09-27	2015-04-03	2015-09-28	12
S1874-3919(15)30205-0	2017-02-17	2015-12-09	2016-02-18	12
S1874-3919(15)30207-4	2016-12-16	2015-12-09	2015-12-17	12
S1874-3919(16)30036-7	2017-02-26	2016-02-23	2016-02-27	12
S1874-3919(16)30083-5	2017-04-11	2016-03-21	2016-04-11	12
S1874-4907(09)00087-1	2012-02-12	2009-11-14		24
S1874-4907(12)00031-6	2014-06-25	2012-03-27		24
S1874-4907(15)00003-8	2017-04-29	2015-01-30		24
S1874-4907(15)00071-3	2018-02-01	2016-01-16	2016-02-02	24
S1874-9399(09)00166-7	2011-04-04	2010-01-04		12
S1874-9399(10)00118-5	2011-12-21	2010-09-22		12
S1874-9399(11)00104-0	2012-10-02	2011-07-05		12
S1874-9399(14)00164-3	2015-09-17	2014-06-19		12
S1875-3892(10)00164-1	2010-05-13	2010-02-12		0
S1875-5100(15)30027-5	2017-07-14	2015-07-07	2015-07-15	24
S1875-5100(15)30219-5	2017-12-13	2015-10-23	2015-12-14	24
S1875-9181(11)00150-4	2013-03-15	2011-12-16		12
S1875-9181(11)00156-5	2013-03-14	2011-12-15		12
S1875-9181(11)00158-9	2013-03-14	2011-12-15		12
S1875-9181(11)00310-2	2013-04-19	2012-01-20		12
S1875-9181(11)00311-4	2013-04-03	2012-01-04		12
S1875-9181(15)00020-3	2016-05-27	2015-03-30	2015-05-28	12
S1875-9572(11)00009-X	2011-06-14	2011-03-16		0
S1875-9572(14)00104-1	2014-11-12	2014-08-14		0
S1875-9572(14)00202-2	2015-03-29	2014-12-29		0
S1875-9637(14)00004-4	2016-06-03	2014-03-06		24
S1876-0341(13)00002-6	2014-05-02	2013-02-01		12
S1876-0341(13)00077-4	2014-09-17	2013-06-19		12
S1876-1070(15)00540-4	2018-03-09	2016-01-23	2016-03-09	24
S1876-1070(16)30003-7	2018-06-30	2016-04-01		24
S1876-1399(14)00030-9	2015-07-07	2014-04-08		12
S1876-2018(10)00003-1	2011-06-02	2010-03-04		12
S1876-2018(10)00009-2	2011-06-02	2010-03-04		12
S1876-2018(11)00020-7	2012-06-12	2011-03-15		12
S1876-2018(11)00118-3	2013-03-04	2011-12-05		12
S1876-2018(11)00136-5	2013-03-04	2011-12-05		12
S1876-2018(12)00202-X	2014-03-14	2012-12-14		12
S1876-2018(13)00098-1	2014-07-18	2013-04-19		12
S1876-2018(13)00142-1	2014-09-11	2013-06-13		12
S1876-2018(13)00143-3	2014-09-08	2013-06-10		12
S1876-2018(13)00317-1	2015-01-21	2013-10-23		12
S1876-2018(14)00190-7	2015-11-11	2014-08-13		12
S1876-2018(14)00195-6	2015-11-25	2014-08-27		12
S1876-2018(15)00179-3	2016-09-15	2015-09-16	2015-09-16	12
S1876-2018(15)00203-8	2016-12-10	2015-09-10	2015-12-11	12
S1876-2859(12)00179-9	2013-12-14	2012-09-15		12
S1876-2859(14)00091-6	2015-09-25	2014-06-27		12
S1876-2859(14)00432-X	2016-06-26	2015-03-29		12
S1876-3413(12)00063-0	2015-01-23	2012-10-25		24
S1876-3820(13)00059-0	2014-07-24	2013-04-25		12
S1876-7354(10)00005-X	2013-12-29	2010-10-01		36
S1877-0428(10)01852-5	2010-11-12	2010-08-14		0
S1877-0657(12)01307-3	2014-04-22	2013-01-22		12
S1877-1297(09)00055-0	2011-05-26	2010-02-25		12
S1877-1297(10)00008-0	2011-06-28	2010-03-30		12
S1877-1297(10)00051-1	2011-09-27	2010-06-29		12
S1877-1297(11)00068-2	2013-01-02	2011-10-05		12
S1877-1297(11)00069-4	2013-01-02	2011-10-05		12
S1877-1297(11)00071-2	2013-01-02	2011-10-05		12
S1877-1297(12)00067-6	2013-12-22	2012-09-23		12
S1877-1297(13)00194-9	2015-03-07	2013-12-07		12
S1877-1297(14)00191-9	2016-05-25	2015-02-25		12
S1877-1297(14)00193-2	2016-06-01	2015-03-04		12
S1877-1297(15)00002-7	2016-06-15	2015-03-18		12
S1877-1297(15)00026-X	2016-06-08	2015-05-27	2015-06-09	12
S1877-1297(15)00075-1	2016-08-18	2015-07-31	2015-08-19	12
S1877-1319(11)00048-6	2013-02-22	2011-11-25		12
S1877-3435(10)00035-7	2012-09-05	2010-06-08		24
S1877-3435(12)00139-X	2015-01-23	2012-10-25		24
S1877-3435(13)00120-6	2016-01-09	2013-10-11		24
S1877-5845(10)00030-4	2013-09-22	2010-06-25		36
S1877-7503(15)30041-7	2018-03-01	2015-12-02		24
S1877-9344(11)00067-3	2013-07-01	2011-04-03		24
S1877-959X(14)00151-4	2015-11-04	2014-08-06		12
S1878-5352(12)00149-9	2012-10-07	2012-07-09		0
S1878-5352(12)00169-4	2012-11-02	2012-08-04		0
S1878-5352(13)00286-4	2015-06-05	2013-09-07	2015-06-05	0
S1878-5352(14)00009-4	2014-04-21	2014-01-21		0
S1878-5352(14)00060-4	2015-10-01	2014-03-24	2015-10-01	0
S1878-5352(15)00119-7	2015-07-24	2015-04-25		0
S1878-5352(15)00129-X	2016-03-18	2015-05-07	2016-03-18	0
S1878-5352(15)00221-X	2016-03-18	2015-07-22	2016-03-18	0
S1878-5352(15)00222-1	2016-03-18	2015-08-08	2016-03-18	0
S1878-5352(15)00238-5	2016-03-18	2015-09-04	2016-03-18	0
S1878-5352(15)00250-6	2016-03-18	2015-08-18	2016-03-18	0
S1878-5352(16)00008-3	2016-04-27	2016-01-28		0
S1878-6146(12)00040-2	2013-06-07	2012-03-09		12
S1878-6146(12)00167-5	2014-02-05	2012-11-07		12
S1878-6146(14)00138-X	2015-12-21	2014-09-22		12
S1878-8181(16)30004-4	2017-01-28	2016-01-18	2016-01-29	12
S1878-8750(10)00058-6	2013-02-15	2011-11-18		12
S1878-8750(10)00079-3	2011-11-11	2010-08-13		12
S1878-8750(10)00205-6	2012-03-15	2010-12-16		12
S1878-8750(10)00239-1	2012-03-15	2010-12-16		12
S1878-8750(10)00281-0	2012-05-11	2011-02-11		12
S1878-8750(11)00139-2	2013-02-04	2011-11-07		12
S1878-8750(11)00149-5	2013-03-04	2011-12-05		12
S1878-8750(11)00150-1	2013-03-16	2011-12-17		12
S1878-8750(11)00603-6	2013-02-04	2011-11-07		12
S1878-8750(11)00689-9	2013-04-13	2012-01-14		12
S1878-8750(11)00746-7	2013-02-04	2011-11-07		12
S1878-8750(12)00043-5	2013-04-25	2012-01-26		12
S1878-8750(12)00789-9	2013-10-25	2012-07-27		12
S1878-8750(12)01214-4	2014-01-22	2012-10-24		12
S1878-8750(13)00136-8	2014-04-17	2013-01-17		12
S1878-8750(13)00332-X	2014-05-15	2013-02-14		12
S1878-8750(13)00459-2	2016-05-15	2013-03-19	2015-05-16	12
S1878-8750(13)00545-7	2014-06-24	2013-03-26		12
S1878-8750(13)00770-5	2014-10-08	2013-07-10		12
S1878-8750(13)00827-9	2014-10-21	2013-07-23		12
S1878-8750(13)01001-2	2014-11-12	2013-08-14		12
S1878-8750(13)01045-0	2014-11-26	2013-08-28		12
S1878-8750(13)01301-6	2015-01-08	2013-10-10		12
S1878-8750(14)00015-1	2015-04-21	2014-01-21		12
S1878-8750(14)00138-7	2015-05-15	2014-02-14		12
S1878-8750(14)00159-4	2015-05-20	2014-02-19		12
S1878-8750(14)00278-2	2015-06-15	2014-03-17		12
S1878-8750(14)00447-1	2015-07-29	2014-04-30		12
S1878-8750(14)00594-4	2015-09-26	2014-06-28		12
S1878-8750(15)00122-9	2016-06-10	2015-02-26	2015-06-11	12
S1878-8750(15)00208-9	2016-08-06	2015-03-28	2015-08-07	12
S1878-8750(15)00463-5	2016-08-06	2015-04-25	2015-08-07	12
S1878-8750(15)00771-8	2016-11-03	2015-06-25	2015-11-04	12
S1878-8750(15)01047-5	2016-12-08	2015-09-02	2015-12-09	12
S1878-8750(15)01177-8	2016-11-03	2015-09-12	2015-11-04	12
S1878-8750(15)01181-X	2017-02-04	2015-09-21	2016-02-05	12
S1878-8750(15)01481-3	2017-03-09	2015-11-04	2016-03-09	12
S1878-8750(15)01681-2	2017-02-10	2015-12-22	2016-02-11	12
S1878-8750(15)01699-X	2017-03-23	2015-12-24		12
S1878-8750(16)00133-9	2017-05-04	2016-02-04		12
S1878-8750(16)00154-6	2017-05-31	2016-03-02		12
S1878-9293(15)00024-9	2015-12-15	2015-02-02	2015-12-15	0
S1878-9293(15)30013-X	2016-03-19	2016-03-11	2016-03-19	0
S1879-6257(11)00052-6	2012-10-16	2011-07-19		12
S1879-6257(11)00112-X	2013-01-04	2011-10-07		12
S1879-6257(11)00123-4	2013-01-19	2011-10-22		12
S1879-6257(12)00158-7	2014-01-23	2012-10-25		12
S1879-6257(13)00073-4	2014-09-01	2013-06-03		12
S1879-6257(14)00127-8	2015-10-17	2014-07-19		12
S1879-6257(15)00103-0	2016-08-20	2015-08-07	2015-08-21	12
S1879-6257(15)00163-7	2016-12-06	2015-12-07	2015-12-07	12
S1879-8500(10)00005-6	2012-05-17	2011-02-17		12
S1879-8500(11)00156-1	2012-08-15	2011-05-18		12
S1879-8500(11)00167-6	2012-10-11	2011-07-14		12
S1879-8500(11)00218-9	2012-11-20	2011-08-23		12
S1879-8500(12)00005-7	2013-05-17	2012-02-17		12
S1879-8500(12)00052-5	2013-07-12	2012-04-13		12
S1879-8500(12)00120-8	2013-10-29	2012-07-31		12
S1879-8500(12)00127-0	2013-12-06	2012-09-07		12
S1879-8500(14)00306-3	2016-03-19	2014-12-20		12
S1879-8500(15)00090-9	2017-01-04	2015-04-08	2016-01-05	12
S1879-8500(15)00238-6	2016-11-03	2015-08-01	2015-11-04	12
S1930-0433(15)30100-X	2015-11-06	2015-11-06	2015-11-06	0
S1931-3128(13)00036-X	2014-05-14	2013-02-13		12
S1931-3128(14)00025-0	2015-06-10	2014-03-12		12
S1931-3128(14)00186-3	2015-09-09	2014-06-11		12
S1931-3128(14)00266-2	2015-11-11	2014-08-13		12
S1931-3128(14)00396-5	2016-02-24	2014-11-26		12
S1931-3128(14)00454-5	2016-04-13	2015-01-14		12
S1931-5244(11)00055-7	2012-06-06	2011-03-09		12
S1931-5244(11)00062-4	2012-06-18	2011-03-21		12
S1931-5244(12)00367-2	2014-02-03	2012-11-05		12
S1931-5244(13)00004-2	2014-04-29	2013-01-29		12
S1931-5244(13)00380-0	2015-02-06	2013-11-08		12
S1931-5244(14)00422-8	2016-02-20	2014-11-22		12
S1931-7204(10)00274-6	2012-05-19	2011-02-19		12
S1931-7204(11)00059-6	2012-08-01	2011-05-04		12
S1931-7204(12)00106-7	2013-08-21	2012-05-23		12
S1931-7204(14)00225-6	2015-12-10	2014-09-11		12
S1931-7204(15)00031-8	2016-06-10	2015-03-29	2015-06-11	12
S1931-7204(15)00156-7	2016-11-26	2015-07-14	2015-11-27	12
S1931-7204(16)30001-0	2017-07-28	2016-04-29		12
S1932-2275(11)00109-1	2013-06-07	2012-03-09		12
S1932-2275(12)00139-5	2014-02-15	2012-11-17		12
S1932-2275(13)00034-7	2014-10-22	2013-07-24		12
S1932-2275(15)00050-6	2016-08-24	2015-08-25	2015-08-25	12
S1933-1711(10)00165-8	2012-01-25	2010-10-27		12
S1933-1711(13)00087-9	2014-08-31	2013-06-02		12
S1933-1711(13)00216-7	2015-04-03	2014-01-03		12
S1933-1711(14)00454-9	2015-07-12	2014-04-13		12
S1933-1711(15)00479-9	2016-08-27	2015-05-22	2015-08-28	12
S1933-1711(15)00751-2	2017-02-02	2015-11-05	2016-02-03	12
