unit	doi	authors	pub_year	title	journal	volume	issue	pages	original_line
Agron	10.1007/s11738-017-2539-x	"""Yao, W. J. W., S. J.; Zhou, B. R.; Wang, J. P.; Jiang, T. B."""	2017	Characterization of ERF76 promoter cloned from Populus simonii x P. nigra	Acta Physiologiae Plantarum	39	11		"""Yao, W. J. W., S. J.; Zhou, B. R.; Wang, J. P.; Jiang, T. B.""|2017|Characterization of ERF76 promoter cloned from Populus simonii x P. nigra|Acta Physiologiae Plantarum|39|11||Journal Article||10.1007/s11738-017-2539-x|Agron|"
Range_REC	10.2134/agronj2016.10.0589	"""Yarborough, J. K., Vendramini, J. M. B., Silveira, M. L., Sollenberger, L. E., Leon, R. G., Sanchez, J. M. D., De Oliveira, F. C. L., Kuhawara, F. A., Gomes, V., Cecato, U. and Soares, C. V."""	2017	Impact of Potassium and Nitrogen Fertilization on Bahiagrass Herbage Accumulation and Nutrient Concentration	Agronomy Journal	109	3	1099-1105	"""Yarborough, J. K., Vendramini, J. M. B., Silveira, M. L., Sollenberger, L. E., Leon, R. G., Sanchez, J. M. D., De Oliveira, F. C. L., Kuhawara, F. A., Gomes, V., Cecato, U. and Soares, C. V.""|2017|Impact of Potassium and Nitrogen Fertilization on Bahiagrass Herbage Accumulation and Nutrient Concentration|Agronomy Journal|109|3|1099-1105|Journal Article||10.2134/agronj2016.10.0589|Range_REC|"
Range_REC	10.2134/cftm2017.04.0029	"""Yarborough, J. K., Vendramini, J. M. B., Silveira, M. L. A., Sollenberger, L. E., Leon, R. G., Sanchez, J. M. D., Leite De Oliveira, F., Kuhawara, F., Cecato, U. and Soares Filho, C. V."""	2017	"""Potassium and Nitrogen Fertilization Effects on Jiggs Bermudagrass Herbage Accumulation, RootRhizome Mass, and Tissue Nutrient Concentration"""	"""Crop, Forage & Turfgrass Management"""	3	1		"""Yarborough, J. K., Vendramini, J. M. B., Silveira, M. L. A., Sollenberger, L. E., Leon, R. G., Sanchez, J. M. D., Leite De Oliveira, F., Kuhawara, F., Cecato, U. and Soares Filho, C. V.""|2017|""Potassium and Nitrogen Fertilization Effects on Jiggs Bermudagrass Herbage Accumulation, RootRhizome Mass, and Tissue Nutrient Concentration""|""Crop, Forage & Turfgrass Management""|3|1||Journal Article||10.2134/cftm2017.04.0029|Range_REC|"
Agron	10.2134/agronj2016.10.0589	"""Yarborough, J. K. V., J. M. B.; Silveira, M. L.; Sollenberger, L. E.; Leon, R. G.; Sanchez, J. M. D.; De Oliveira, F. C. L.; Kuhawara, F. A.; Gomes, V.; Cecato, U.; Soares, C. V."""	2017	Impact of Potassium and Nitrogen Fertilization on Bahiagrass Herbage Accumulation and Nutrient Concentration	Agronomy Journal	109	3	1099-1105	"""Yarborough, J. K. V., J. M. B.; Silveira, M. L.; Sollenberger, L. E.; Leon, R. G.; Sanchez, J. M. D.; De Oliveira, F. C. L.; Kuhawara, F. A.; Gomes, V.; Cecato, U.; Soares, C. V.""|2017|Impact of Potassium and Nitrogen Fertilization on Bahiagrass Herbage Accumulation and Nutrient Concentration|Agronomy Journal|109|3|1099-1105|Journal Article||10.2134/agronj2016.10.0589|Agron|"
Agron		"""Yarborough, J. V., Jmb; Silveira, Mla; Sollenberger, Le; Leon, Rg; Sanchez, Jmd; Leite De Oliveira, F; Kuhawara, F; Cecato, U; Soares Filho, Cv"""	2017	"""Potassium and Nitrogen Fertilization Effects on Jiggs Bermudagrass Herbage Accumulation, RootRhizome Mass, and Tissue Nutrient Concentration"""	"""Crop, Forage & Turfgrass Management"""	3	1		"""Yarborough, J. V., Jmb; Silveira, Mla; Sollenberger, Le; Leon, Rg; Sanchez, Jmd; Leite De Oliveira, F; Kuhawara, F; Cecato, U; Soares Filho, Cv""|2017|""Potassium and Nitrogen Fertilization Effects on Jiggs Bermudagrass Herbage Accumulation, RootRhizome Mass, and Tissue Nutrient Concentration""|""Crop, Forage & Turfgrass Management""|3|1||Journal Article|||Agron|"
FLMedEnt	10.1186/s12879-017-2382-0	"""Yaren, O., Alto, B. W., Gangodkar, P. V., Ranade, S. R., Patil, K. N., Bradley, K. M., Yang, Z., Phadke, N. and Benner, S. A."""	2017	Point of sampling detection of Zika virus within a multiplexed kit capable of detecting dengue and chikungunya	BMC Infectious Diseases	17	1		"""Yaren, O., Alto, B. W., Gangodkar, P. V., Ranade, S. R., Patil, K. N., Bradley, K. M., Yang, Z., Phadke, N. and Benner, S. A.""|2017|Point of sampling detection of Zika virus within a multiplexed kit capable of detecting dengue and chikungunya|BMC Infectious Diseases|17|1||Journal Article||10.1186/s12879-017-2382-0|FLMedEnt|"
SoilWater	10.1002/2017wr020858	"""Ye, S., Reisinger, A. J., Tank, J. L., Baker, M. A., Hall, R. O., Rosi, E. J. and Sivapalan, M."""	2017	Scaling Dissolved Nutrient Removal in River Networks: A Comparative Modeling Investigation	Water Resources Research	53	11	9623-9641	"""Ye, S., Reisinger, A. J., Tank, J. L., Baker, M. A., Hall, R. O., Rosi, E. J. and Sivapalan, M.""|2017|Scaling Dissolved Nutrient Removal in River Networks: A Comparative Modeling Investigation|Water Resources Research|53|11|9623-9641|Journal Article|Ineligible: No UF affiliation; New faculty: Reisinger SoilWater|10.1002/2017wr020858|SoilWater|"
WildEco	10.1101/040360	"""Yenni, G., Adler, P. and Ernest, M."""	2016	Do persistent rare species experience stronger negative frequency dependence than common species?	Global Ecology and Biogography	26		513-523	"""Yenni, G., Adler, P. and Ernest, M.""|2016|Do persistent rare species experience stronger negative frequency dependence than common species?|Global Ecology and Biogography|26||513-523|Journal Article|Ineligible; 2016|10.1101/040360|WildEco|"
SoilWater	10.1016/j.chemosphere.2017.07.126	"""Yin, D., Wang, X., Peng, B., Tan, C. and Ma, L. Q."""	2017	Effect of biochar and Fe-biochar on Cd and As mobility and transfer in soil-rice system	Chemosphere	186		928-937	"""Yin, D., Wang, X., Peng, B., Tan, C. and Ma, L. Q.""|2017|Effect of biochar and Fe-biochar on Cd and As mobility and transfer in soil-rice system|Chemosphere|186||928-937|Journal Article||10.1016/j.chemosphere.2017.07.126|SoilWater|"
IndianRiv_REC	10.1016/j.envpol.2017.03.059	"""Ying, H., Deng, M. H., Li, T. Q., Jan, J. P. G., Chen, Q. Q., Yang, X. E. and He, Z. L."""	2017	Anthropogenic mercury emissions from 1980 to 2012 in China	Environmental Pollution	226		230-239	"""Ying, H., Deng, M. H., Li, T. Q., Jan, J. P. G., Chen, Q. Q., Yang, X. E. and He, Z. L.""|2017|Anthropogenic mercury emissions from 1980 to 2012 in China|Environmental Pollution|226||230-239|Journal Article||10.1016/j.envpol.2017.03.059|IndianRiv_REC|"
AniSci		"""Yodklaew, P., Koonawootrittriron, S., Elzo, M. A., Suwanasopee, T. and Laodim, T."""	2017	"""Genome-wide association study for lactation characteristics, milk yield and age at first calving in a Thai multibreed dairy cattle population"""	Agriculture and Natural Resources	51	3	223-230	"""Yodklaew, P., Koonawootrittriron, S., Elzo, M. A., Suwanasopee, T. and Laodim, T.""|2017|""Genome-wide association study for lactation characteristics, milk yield and age at first calving in a Thai multibreed dairy cattle population""|Agriculture and Natural Resources|51|3|223-230|Journal Article|||AniSci|"
FtLauder_REC	10.1016/j.theriogenology.2016.08.006	"""Young, C., Ravida, N., Curtis, M., Mazzotti, F. and Durrant, B."""	2017	Development of a sperm cryopreservation protocol for the Argentine black and white tegu (Tupinambis marianae)	Theriogenology	87		55-63	"""Young, C., Ravida, N., Curtis, M., Mazzotti, F. and Durrant, B.""|2017|Development of a sperm cryopreservation protocol for the Argentine black and white tegu (Tupinambis marianae)|Theriogenology|87||55-63|Journal Article||10.1016/j.theriogenology.2016.08.006|FtLauder_REC|"
Citrus_REC	10.1021/acs.jafc.7b02526	"""Young, M. O., Ali; Myers, Monty E.; Johnson, Evan G.; Graham, James H.; Santra, Swadeshmukul"""	2017	Multimodal Generally Recognized as Safe ZnO/Nanocopper Composite: A Novel Antimicrobial Material for the Management of Citrus Phytopathogens	Journal of Agricultural and Food Chemistry				"""Young, M. O., Ali; Myers, Monty E.; Johnson, Evan G.; Graham, James H.; Santra, Swadeshmukul""|2017|Multimodal Generally Recognized as Safe ZnO/Nanocopper Composite: A Novel Antimicrobial Material for the Management of Citrus Phytopathogens|Journal of Agricultural and Food Chemistry||||Journal Article||10.1021/acs.jafc.7b02526|Citrus_REC|"
PlantPath		"""Yousaf, H. H., Garrison, A. T., Abouelhassan, Y., Basak, A., Jones, J. B. and Robert Iii, W. H."""	2017	Identification of Nitroxoline and Halogenated Quinoline Analogues with Antibacterial Activities against Plant Pathogens	ChemistrySelect	2	22	6235-6239	"""Yousaf, H. H., Garrison, A. T., Abouelhassan, Y., Basak, A., Jones, J. B. and Robert Iii, W. H.""|2017|Identification of Nitroxoline and Halogenated Quinoline Analogues with Antibacterial Activities against Plant Pathogens|ChemistrySelect|2|22|6235-6239|Journal Article|||PlantPath|"
Gulf_REC		"""Yu, J. and Boyd, N. S."""	2017	Weed control with and strawberry tolerance to herbicides applied through drip irrigation	Weed Technology	31		870-876	"""Yu, J. and Boyd, N. S.""|2017|Weed control with and strawberry tolerance to herbicides applied through drip irrigation|Weed Technology|31||870-876|Journal Article|||Gulf_REC|"
Citrus_REC	10.1038/hortres.2017.63	"""Yu, Q. B. C., C. X.; Du, D. L.; Huang, M.; Yao, J. Q.; Yu, F. H.; Brlansky, R. H.; Gmitter, F. G."""	2017	Reprogramming of a defense signaling pathway in rough lemon and sweet orange is a critical element of the early response to '&ITCandidatus &ITLiberibacter asiaticus'	Horticulture Research	4			"""Yu, Q. B. C., C. X.; Du, D. L.; Huang, M.; Yao, J. Q.; Yu, F. H.; Brlansky, R. H.; Gmitter, F. G.""|2017|Reprogramming of a defense signaling pathway in rough lemon and sweet orange is a critical element of the early response to '&ITCandidatus &ITLiberibacter asiaticus'|Horticulture Research|4|||Journal Article||10.1038/hortres.2017.63|Citrus_REC|"
Citrus_REC	10.1002/ps.4549	"""Yu, X. D. G., S.; Killiny, N."""	2017	"""Double-stranded RNA delivery through soaking mediates silencing of the muscle protein 20 and increases mortality to the Asian citrus psyllid, Diaphorina citri"""	Pest Management Science	73	9	1846-1853	"""Yu, X. D. G., S.; Killiny, N.""|2017|""Double-stranded RNA delivery through soaking mediates silencing of the muscle protein 20 and increases mortality to the Asian citrus psyllid, Diaphorina citri""|Pest Management Science|73|9|1846-1853|Journal Article||10.1002/ps.4549|Citrus_REC|"
MidFL_REC	10.3390/molecules22040546	"""Yu, Y., Lyu, S., Chen, D., Lin, Y., Chen, J., Chen, G. and Ye, N."""	2017	Volatiles emitted at different flowering stages of Jasminum sambac and expression of genes related to ?-Farnesene biosynthesis.	Molecules	22		546	"""Yu, Y., Lyu, S., Chen, D., Lin, Y., Chen, J., Chen, G. and Ye, N.""|2017|Volatiles emitted at different flowering stages of Jasminum sambac and expression of genes related to ?-Farnesene biosynthesis.|Molecules|22||546|Journal Article||10.3390/molecules22040546|MidFL_REC|"
Citrus_REC	10.1186/s12864-017-4043-5	"""Yu, Y. B., J. H.; Chen, C. X.; Plotto, A.; Yu, Q. B.; Baldwin, E. A.; Gmitter, F. G."""	2017	Identification of QTLs controlling aroma volatiles using a 'Fortune' x 'Murcott' (Citrus reticulata) population	BMC Genomics	18			"""Yu, Y. B., J. H.; Chen, C. X.; Plotto, A.; Yu, Q. B.; Baldwin, E. A.; Gmitter, F. G.""|2017|Identification of QTLs controlling aroma volatiles using a 'Fortune' x 'Murcott' (Citrus reticulata) population|BMC Genomics|18|||Journal Article||10.1186/s12864-017-4043-5|Citrus_REC|"
Citrus_REC	10.1002/jsfa.8563	"""Yu, Y. B., Jinhe; Chen, Chunxian; Plotto, Anne; Baldwin, Elizabeth A.; Gmitter, Frederick G."""	2018	"""Comparative analysis of juice volatiles in selected mandarins, mandarin relatives and other citrus genotypes"""	Journal of the Science of Food and Agriculture	98	3	1124-1131	"""Yu, Y. B., Jinhe; Chen, Chunxian; Plotto, Anne; Baldwin, Elizabeth A.; Gmitter, Frederick G.""|2018|""Comparative analysis of juice volatiles in selected mandarins, mandarin relatives and other citrus genotypes""|Journal of the Science of Food and Agriculture|98|3|1124-1131|Journal Article||10.1002/jsfa.8563|Citrus_REC|"
SFRC	10.1016/j.ecolind.2016.12.015	"""Yuan, J. and Cohen, M. J."""	2017	Spatial metrics for detecting ecosystem degradation in the ridge-slough patterned landscape	Ecological Indicators	74		427-440	"""Yuan, J. and Cohen, M. J.""|2017|Spatial metrics for detecting ecosystem degradation in the ridge-slough patterned landscape|Ecological Indicators|74||427-440|Journal Article||10.1016/j.ecolind.2016.12.015|SFRC|"
Agron	10.1111/njb.01365	"""Yue, M. F. F., S. L.; Feng, L.; Ye, W. H.; Shen, H.; Tian, X. S.; Wang, Z. M."""	2017	Effects of extreme temperatures on the growth and photosynthesis of invasive Bidens alba and its native congener B-biternata	Nordic Journal of Botany	35	3	377-384	"""Yue, M. F. F., S. L.; Feng, L.; Ye, W. H.; Shen, H.; Tian, X. S.; Wang, Z. M.""|2017|Effects of extreme temperatures on the growth and photosynthesis of invasive Bidens alba and its native congener B-biternata|Nordic Journal of Botany|35|3|377-384|Journal Article||10.1111/njb.01365|Agron|"
MidFL_REC	10.22434/ifamr2016.0143	"""Zaffou, M., Rihn, A. L., Campbell, B. L., Khachatryan, H. and Hoke, O."""	2017	Influence of product type and individuals' perceptions on the geographic boundary for local products	International Food and Agribusiness Management Review	20	3	401-414	"""Zaffou, M., Rihn, A. L., Campbell, B. L., Khachatryan, H. and Hoke, O.""|2017|Influence of product type and individuals' perceptions on the geographic boundary for local products|International Food and Agribusiness Management Review|20|3|401-414|Journal Article||10.22434/ifamr2016.0143|MidFL_REC|"
MicroCell	10.1021/acschembio.6b01100	"""Zallot, R., Ross, R., Chen, W. H., Bruner, S. D., Limbach, P. A. and De Crecy-Lagard, V."""	2017	Identification of a Novel Epoxyqueuosine Reductase Family by Comparative Genomics	ACS Chemical Biology	12	3	844-851	"""Zallot, R., Ross, R., Chen, W. H., Bruner, S. D., Limbach, P. A. and De Crecy-Lagard, V.""|2017|Identification of a Novel Epoxyqueuosine Reductase Family by Comparative Genomics|ACS Chemical Biology|12|3|844-851|Journal Article||10.1021/acschembio.6b01100|MicroCell|"
MicroCell	10.3390/biom7010012	"""Zallot, R., Yuan, Y. F. and De Crecy-Lagard, V."""	2017	The Escherichia coli COG1738 Member YhhQ Is Involved in 7-Cyanodeazaguanine (preQ(0)) Transport	Biomolecules	7	1		"""Zallot, R., Yuan, Y. F. and De Crecy-Lagard, V.""|2017|The Escherichia coli COG1738 Member YhhQ Is Involved in 7-Cyanodeazaguanine (preQ(0)) Transport|Biomolecules|7|1||Journal Article||10.3390/biom7010012|MicroCell|"
Citrus_REC	10.3732/apps.1600085	"""Zambon, F. T. P., K.; Etxeberria, E."""	2017	Leaf-disc grafting for the transmission of Candidatus liberibacter asiaticus in citrus (citrus sinensis; rutaceae) seedlings.	Applications in Plant Sciences	5	1		"""Zambon, F. T. P., K.; Etxeberria, E.""|2017|Leaf-disc grafting for the transmission of Candidatus liberibacter asiaticus in citrus (citrus sinensis; rutaceae) seedlings.|Applications in Plant Sciences|5|1||Journal Article||10.3732/apps.1600085|Citrus_REC|"
ABE	10.5344/ajev.2016.15077	"""Zapata, D., Salazar-Gutierrez, M., Chaves, B., Keller, M. and Hoogenboom, G."""	2017	Predicting Key Phenological Stages for 17 Grapevine Cultivars (Vitis vinifera L.)	American Journal of Enology and Viticulture	68	1	60-72	"""Zapata, D., Salazar-Gutierrez, M., Chaves, B., Keller, M. and Hoogenboom, G.""|2017|Predicting Key Phenological Stages for 17 Grapevine Cultivars (Vitis vinifera L.)|American Journal of Enology and Viticulture|68|1|60-72|Journal Article||10.5344/ajev.2016.15077|ABE|"
MicroCell	10.1038/s41598-017-06789-6	"""Zarate, M. A., Rodriguez, M. D., Chang, E. I., Russell, J. T., Arndt, T. J., Richards, E. M., Ocasio, B. A., Aranda, E., Gordon, E. M., Yu, K., Neu, J., Keller-Wood, M., Triplett, E. W. and Wood, C. E."""	2017	Post-hypoxia Invasion of the fetal brain by multidrug resistant Staphylococcus	Scientific Reports	7			"""Zarate, M. A., Rodriguez, M. D., Chang, E. I., Russell, J. T., Arndt, T. J., Richards, E. M., Ocasio, B. A., Aranda, E., Gordon, E. M., Yu, K., Neu, J., Keller-Wood, M., Triplett, E. W. and Wood, C. E.""|2017|Post-hypoxia Invasion of the fetal brain by multidrug resistant Staphylococcus|Scientific Reports|7|||Journal Article||10.1038/s41598-017-06789-6|MicroCell|"
WildEco	10.1007/s40823-017-0021-5	"""Zarnetske, P. L., Baiser, B., Strecker, A., Record, S., Belmaker, J. and Tuanmu, M.-N."""	2017	The Interplay Between Landscape Structure and Biotic Interactions	Current Landscape Ecology Reports	2	1	12-29	"""Zarnetske, P. L., Baiser, B., Strecker, A., Record, S., Belmaker, J. and Tuanmu, M.-N.""|2017|The Interplay Between Landscape Structure and Biotic Interactions|Current Landscape Ecology Reports|2|1|12-29|Journal Article||10.1007/s40823-017-0021-5|WildEco|"
FtLauder_REC	10.1128/AEM.02224-17	"""Zecchin, S., Mueller, R. C., Seifert, J., Stingl, U., Anantharaman, K., Von Bergen, M., Cavalca, L. and Pester, M."""	2017	Rice paddy Nitrospirae encode and express genes related to sulfate respiration: proposal of the new genus Candidatus Sulfobium	Applied and environmental microbiology			1-40	"""Zecchin, S., Mueller, R. C., Seifert, J., Stingl, U., Anantharaman, K., Von Bergen, M., Cavalca, L. and Pester, M.""|2017|Rice paddy Nitrospirae encode and express genes related to sulfate respiration: proposal of the new genus Candidatus Sulfobium|Applied and environmental microbiology|||1-40|Journal Article|New faculty: Stingl FtLauder_REC|10.1128/AEM.02224-17|FtLauder_REC|"
