IFAS_Unit	Authors	Year	Title	Journal Name	Vol	Issue	Pages	Doi
Gulf_REC	"White, S. N. B., N.S.; Van Acker, R.C."	2016	Evaluation of aminocyclopyrachlor applied along and in combination with registered herbicides for crop tolerance and weed control in wild blueberry (Vaccinium angustifolium Ait.)	Canadian Journal of Plant Science	96	1	16-Nov	
FoodSci	"Whiting, S. C., Pc; Thorpe, L; Viveky, N; Alcorn, J; Hadjistavropoulos, T; Dahl, Wj"	2016	Hand grip strength as a nutritional assessment tool in long term care homes.	Journal of Ageing Research and Health Care	1	2	11-Jan	
WILDECO	"Whitlock, M. C., Bronstein, J. L., Bruna, E. M., Ellison, A. M., Fox, C. W., Mcpeek, M. A., Moore, A. J., Noor, M., A. F. Rausher, M. D., Rieseberg, L. H., Ritchie, M. G. And Shaw, R. G."	2016	A Balanced Data Archiving Policy for Long-Term Studies	Trends in Ecology & Evolution	31	2	84-85	10.1016/j.tree.2015.12.001
SFRC	"Wightman, M. G. M., T. A.; Gonzalez-Benecke, C. A.; Jokela, E. J.; Cropper, Jr., W. P.; Ward, E. J."	2016	Loblolly pine productivity and water relations in response to throughfall reduction and fertilizer application on a poorly drained site in nothern Florida.	Forests	7		214	http://dx.doi.org/10.3390/f7100214
SFRC	"Wightman, M. M., T. A.; Gonzalez-Benecke, C.; Jokela, E.; Cropper, W. P.; Ward, E."	2016	Response of Loblolly Pine to Throughfall Reduction and Fertilizer Application	Forests	7	10	214	103390/f7100214
WILDECO	"Wilcox, R. C. a. F., R. J."	2016	Experimental Test of Preferences for an Invasive Prey by an Endangered Predator: Implications for Conservation	Plos One	11	11		10.1371/journal.pone.0165427
Citrus_REC	"Willett, D. S. G., Justin; Willett, Nora S.; Stelinski, Lukasz L.; Lapointe, Stephen L."	2016	Machine Learning for Characterization of Insect Vector Feeding	PLOS Computational Biology	12	11	e1005158	10.1371/journal.pcbi.1005158
EntNem	"Williams, C. M. S.-S., A.; Morgan, T. J.; Edison, A. S.; Allison, D. B.; Hahn, D. A."	2016	Adaptation to Low Temperature Exposure Increases Metabolic Rates Independently of Growth Rates	Integrative and Comparative Biology	56	1	62-72	10.1093/icb/icw009
FoodSci	"Williams, J. B., Lm; Fillingim, Rb; Dotson, Cd"	2016	Exploring Ethnic Differences in Taste Perception	Chemical Senses	41	5	449-456	10.1093/chemse/bjw021
Everglades_REC	"Wilson, B. E. B., J. M.; Allison, J. D.; Reagan, T. E."	2016	The Active Space of Mexican Rice Borer Pheromone Traps	Journal of Chemical Ecology	42	9	888-895	10.1007/s10886-016-0767-y
EnvHort	"Wilson, P. C., Gruber, B., Lin, Y. J., Kumar, P., Niebch, D. and Wilson, S."	2016	Influence of Three Citrus Herbicides on Potential Production of Sorghum bicolor 'Topper 76-6' as a Bioenergy Crop	Bulletin of Environmental Contamination and Toxicology	97	5	639-645	10.1007/s00128-016-1913-5
SoilWater	"Wilson, P. C. G., B.; Lin, Y. J.; Kumar, P.; Niebch, D.; Wilson, S."	2016	Influence of Three Citrus Herbicides on Potential Production of Sorghum bicolor 'Topper 76-6' as a Bioenergy Crop	Bulletin of Environmental Contamination and Toxicology	97	5	639-645	10.1007/s00128-016-1913-5
AniSci	"Wiltbank, M. C. B., G. M.; Garcia-Guerra, A.; Toledo, M. Z.; Monteiro, P. L. J.; Melo, L. F.; Ochoa, J. C.; Santos, J. E. P.; Sartori, R."	2016	Pivotal periods for pregnancy loss during the first trimester of gestation in lactating dairy cows	Theriogenology	86	1	239-253	10.1016/j.theriogenology.2016.04.037
WILDECO	"Wisely, S. M."	2016	Genome resource banks pay conservation dividends	Animal Conservation	19	2	114-115	
AniSci	"Wohlgemuth, S. R.-L., Y; Tao, S; Monteiro, Apa; Ahmed, Bm; Dahl, Ge"	2016	Short communication: Effect of heat stress on markers of autophagy in the mammary gland during the dry period	Journal of dairy science	99	6	4875-4880	
FtLauder_REC	"Wolf, A. J. W., Theresa M; Rochford, Michael R; Snow, Ray W; Mazzotti, Frank J"	2016	"Incubation Temperature and Sex Ratio of a Python bivittatus (Burmese Python) Clutch Hatched in Everglades National Park, Florida"	Southeastern Naturalist	15	sp8	35-39	
ABE	"Wolfe, M. T., Kc; Scott, N; Sharpley, a; Jones, Jw; Verma, L"	2016	Engineering solutions for food-energy-water systems: it is more than engineering	Journal of Environmental Studies and Sciences	6	1	172-182	
ABE	"Woli, P. H., G.; Alva, A."	2016	"Simulation of potato yield, nitrate leaching, and profit margins as influenced by irrigation and nitrogen management in different soils and production regions"	Agricultural Water Management	171		120-130	10.1016/j.agwat.2016.04.003
MicroCell	"Wright, M. L., Pendarvis, K., Nanduri, B., Edelmann, M. J., Jenkins, H. N., Reddy, J. S., Wilson, J. G., Ding, X., Broadway, P. R., Ammari, M. G., Paul, O., Roberts, B. and Donaldson, J. R."	2016	The Effect of Oxygen on Bile Resistance in Listeria monocytogenes	Journal of proteomics & bioinformatics	9	4	107-119	
SW_REC	"Wu, C. L., Shukla, S. and Shrestha, N. K."	2016	"Evapotranspiration from drained wetlands with different hydrologic regimes: Drivers, modeling, and storage functions"	Journal of Hydrology	538		416-428	10.1016/j.jhydrol.2016.04.027
MicroCell	"Wu, H., Acanda, Y., Jia, H. G., Wang, N. A. and Zale, J."	2016	Biolistic transformation of Carrizo citrange (Citrus sinensis Osb. x Poncirus trifoliata L. Raf.)	Plant Cell Reports	35	9	1955-1962	10.1007/s00299-016-2010-2
ABE	"Wu, H. L. C., X. D.; Ding, Z. H.; Hu, X.; Creamer, A. E.; Chen, H.; Gao, B."	2016	Release of soluble elements from biochars derived from various biomass feedstocks	Environmental Science and Pollution Research	23	2	1905-1915	10.1007/s11356-015-5451-1
	"Wu, J. F., Kevin M.; Xie, Yifan; Jiang, Wenming; Lu, Jiang; Zhang, Yali"	2016	Overexpression of Muscadinia rotundifolia CBF2 gene enhances biotic and abiotic stress tolerance in Arabidopsis	"Protoplasma, "		13-Jan		HortSci
	"Wu, T., X. Luo, C. Xu, F. Wu,  J. A. Qureshi  and Y.; Cen"	2016	Feeding behavior of  Diaphorina citri  (Hemiptera: Liviidae) and					
	its transmission of ‘ Candidatus 							
	Liberibacter asiaticus’ to Citrus	Entomologia Experimentalis et Applicata	161		104-111		IndianRiv_REC	
SoilWater	"Xiang, P. H., R. W.; Han, Y. H.; Sun, H. J.; Cui, X. Y.; Ma, L. Q."	2016	"Mechanisms of housedust-induced toxicity in primary human corneal epithelial cells: Oxidative stress, proinflammatory response and mitochondrial dysfunction"	Environment International	89-90		30-37	10.1016/j.envint.2016.01.008
SoilWater	"Xiang, P. L., R. Y.; Sun, H. J.; Han, Y. H.; He, R. W.; Cui, X. Y.; Ma, L. Q."	2016	Molecular mechanisms of dust-induced toxicity in human corneal epithelial cells: Water and organic extract of office and house dust	Environment International	92-93		348-356	10.1016/j.envint.2016.04.013
	"Xiao X., J. P. O. D., And E.P. White"	2016	Comparing process-based and constraint-based approaches for modeling					
	macroecological patterns.	Ecology	97		1228-1238	https://doi.org/10.1890/15-0962.1	WILDECO	
FRED	"Xie, J., Gao, Z. F., Swisher, M. and Zhao, X."	2016	Consumers' preferences for fresh broccolis: interactive effects between country of origin and organic labels	Agricultural Economics	47	2	181-191	10.1111/agec.12193
FYCS	"Xie, J. G., Z. F.; Swisher, M.; Zhao, X."	2016	Consumers' preferences for fresh broccolis: interactive effects between country of origin and organic labels	Agricultural Economics	47	2	181-191	10.1111/agec.12193
	"Xie, J. G., Z.; Swisher, M.; Zhao, X."	2016	Consumers’ preferences for fresh broccolis:					
	interactive effects between country of origin and organic labels	Agricultural Economics	47		181-191		HortSci	
HortSci	"Xie, Q. J. L., Z. Y.; Meir, S.; Rogachev, I.; Aharoni, A.; Klee, H. J.; Galili, G."	2016	Altered metabolite accumulation in tomato fruits by coexpressing a feedback-insensitive AroG and the PhODO1 MYB-type transcription factor	Plant Biotechnology Journal	14	12	2300-2309	10.1111/pbi.12583
IndianRiv_REC	"Xin, X., X Jiang, J. Su, X. Yan, J. Ni, S.J. Faeflen, X. Huang, and A.L. Wright"	2016	Manganese oxide affects nitrification and ammonia oxidizers in subtropical and temperate acid forest soils	Catena	137		24-30	
SoilWater	"Xin, X. P. J., X. J.; Su, J.; Yan, X. J.; Ni, J. P.; Faeflen, S. J.; Huang, X. R.; Wright, A. L."	2016	Manganese oxide affects nitrification and ammonia oxidizers in subtropical and temperate acid forest soils	Catena	137		24-30	10.1016/j.catena.2015.09.004
WILDECO	"Xing, S., Bonebrake, Tc, Tang, Cc, Pickett, Ej, Cheng, Wd, Greenspan, Se, Williams, Se and Scheffers, Br"	2016	Cool habitats support darker and bigger butterflies in Australian tropical forests	Ecology and Evolution	6	22	8062-8074	10.1002/ece3.2464
ABE	"Xiong, X. G., S; Corstanje, R; Yu, C; Bliznyuk, N"	2016	Scale-dependent variability of soil organic carbon coupled to land use and land cover	Soil and Tillage Research	160		101-109	
SoilWater	"Xiong, X. G., S.; Corstanje, R.; Yu, C.; Bliznyuk, N."	2016	Scale-dependent variability of soil organic carbon coupled to land use and land cover	Soil & Tillage Research	160		101-109	10.1016/j.still.2016.03.001
IndianRiv_REC	"Xiuxiu Sun, E. B., Mark Ritenour, Anne Plotto, Jinhe Bai"	2016	Application of natural colorants on citrus fruit as alternatives to Citrus Red II)	Proceedings of Florida State Horticultural Society	128		199-203	
SoilWater	"Xu, J. Y. H., Y. H.; Chen, Y. S.; Zhu, L. J.; Ma, L. Q."	2016	Arsenic transformation and plant growth promotion characteristics of As-resistant endophytic bacteria from As-hyperaccumulator Pteris vittata	Chemosphere	144		1233-1240	10.1016/j.chemosphere.2015.09.102
Range_REC	"Xu, S. T., Silveira, M. L., Inglett, K. S., Sollenberger, L. E. and Gerber, S."	2016	Effect of land-use conversion on ecosystem C stock and distribution in subtropical grazing lands	Plant and Soil	399	2-Jan	233-245	10.1007/s11104-015-2690-3
Agron	"Xu, S. T. S., M. L.; Inglett, K. S.; Sollenberger, L. E.; Gerber, S."	2016	Effect of land-use conversion on ecosystem C stock and distribution in subtropical grazing lands	Plant and Soil	399	2-Jan	233-245	10.1007/s11104-015-2690-3
SoilWater	"Xu, S. T. S., M. L.; Inglett, K. S.; Sollenberger, L. E.; Gerber, S."	2016	Effect of land-use conversion on ecosystem C stock and distribution in subtropical grazing lands	Plant and Soil	399	2-Jan	233-245	10.1007/s11104-015-2690-3
SoilWater	"Xu, Y. S., Scot E; Grunwald, Sabine; Abd-Elrahman, Amr; Wani, Suhas P"	2017	Incorporation of satellite remote sensing pan-sharpened imagery into digital soil prediction and mapping models to characterize soil property variability in small agricultural fields	ISPRS Journal of Photogrammetry and Remote Sensing	123		19-Jan	http://dx.doi.org/10.1016/j.isprsjprs.2016.11.001
SFRC	"Xue, K. Y., M. M.; Shi, Z. J.; Qin, Y. J.; Deng, Y.; Cheng, L.; Wu, L. Y.; He, Z. L.; Van Nostrand, J. D.; Bracho, R.; Natali, S.; Schuur, E. A. G.; Luo, C. W.; Konstantinidis, K. T.; Wang, Q.; Cole, J. R.; Tiedje, J. M.; Luo, Y. Q.; Zhou, J. Z."	2016	Tundra soil carbon is vulnerable to rapid microbial decomposition under climate warming	Nature Climate Change	6	6	595-+	10.1038/nclimate2940
SFRC	"Xue, K. Y., Mengting M.; Shi, Zhou J.; Qin, Yujia; Deng, Ye; Cheng, Lei; Wu, Liyou; He, Zhili; Van Nostrand, Joy D.; Bracho, Rosvel; Natali, Susan; Schuur, Edward A. G.; Luo, Chengwei; Konstantinidis, Konstantinos T.; Wang, Qiong; Cole, James R.; Tiedje, James M.; Luo, Yiqi; Zhou, Jizhong"	2016	Tundra soil carbon is vulnerable to rapid microbial decomposition under climate warming	Nature Climate Change	6	6	595-+	10.1038/nclimate2940
ABE	"Xue, L. G., Bin; Wan, Yongshan; Fang, June; Wang, Shengsen; Li, Yuncong; Muñoz-Carpena, Rafael; Yang, Linzhang"	2016	High efficiency and selectivity of MgFe-LDH modified wheat-straw biochar in the removal of nitrate from aqueous solutions	Journal of the Taiwan Institute of Chemical Engineers	63		312-317	
Trop_REC	"Xue, L. G., Bin; Wan, Yongshan; Fang, June; Wang, Shengsen; Li, Yuncong; Muñoz-Carpena, Rafael; Yang, Linzhang"	2016	High efficiency and selectivity of MgFe-LDH modified wheat-straw biochar in the removal of nitrate from aqueous solutions	Journal of the Taiwan Institute of Chemical Engineers	63		312-317	
ABE	"Xue, L. H. G., B.; Wan, Y. S.; Fang, J. N.; Wang, S. S.; Li, Y. C.; Munoz-Carpena, R.; Yang, L. Z."	2016	High efficiency and selectivity of MgFe-LDH modified wheat-straw biochar in the removal of nitrate from aqueous solutions	Journal of the Taiwan Institute of Chemical Engineers	63		312-317	10.1016/j.jtice.2016.03.021
	"Yan, J., Dewdney, Megan M., Roberts, Pamela D., Ritenour, Mark A."	2016	The effect of postharvest hot water and					
	fungicide treatments on Guignardia							
	citricarpa growth and the development of citrus black spot symptoms on							
	‘Valencia’ orange fruit	HortScience	51	12	6		IndianRiv_REC	
SW_REC	"Yan, J., Dewdney, M. M., Roberts, P. D. and Ritenour, M. A."	2016	The Effects of Postharvest Hot Water and Fungicide Treatments on Guignardia citricarpa Growth and the Development of Citrus Black Spot Symptoms on ‘Valencia’Orange Fruit	HortScience	51	12	1555-1560	
Citrus_REC	"Yan, J. D., Megan M.; Roberts, Pamela D.; Ritenour, Mark A."	2016	The Effects of Postharvest Hot Water and Fungicide Treatments on Guignardia citricarpa Growth and the Development of Citrus Black Spot Symptoms on ‘Valencia’ Orange Fruit	HortScience	51	12	1555-1560	
ABE	"Yan, S. L. Z., T.; Dong, S. S.; Mclamore, E. S.; Wang, N. N.; Shan, X. Y.; Shen, Y. B.; Wan, Y. L."	2016	MeJA Affects Root Growth by Modulation of Transmembrane Auxin Flux in the Transition Zone	Journal of Plant Growth Regulation	35	1	256-265	10.1007/s00344-015-9530-9
ABE	"Yang, F. Z., L.; Gao, B.; Xu, X. Y.; Cao, X. D."	2016	The Interfacial Behavior between Biochar and Soil Minerals and Its Effect on Biochar Stability	Environmental Science & Technology	50	5	2264-2271	10.1021/acs.est.5b03656
SFRC	"Yang, H. D., J; Carmichael, C; Matthews, J; Varga, Zm; Tiersch, T"	2016	A Procedure-Spanning Analysis of Plasma Membrane Integrity for Assessment of Cell Viability in Sperm Cryopreservation of Zebrafish Danio rerio	Zebrafish	13	2	144-151	10.1089/zeb.2015.1176
HortSci	"Yang, J. S., M.; Mccarty, D. R."	2016	Essential role of conserved DUF177A protein in plastid 23S rRNA accumulation and plant embryogenesis	J Exp Bot	67	18	5447-5460	10.1093/jxb/erw311
SoilWater	"Yang, M. J. A., M. D.; Jawitz, J. W."	2016	Solute source depletion control of forward and back diffusion through low-permeability zones	Journal of Contaminant Hydrology	193		54-62	10.1016/j.jconhyd.2016.09.004
Agron	"Yang, X. P. W., J. P."	2016	Genome-Wide Analysis of NBS-LRR Genes in Sorghum Genome Revealed Several Events Contributing to NBS-LRR Gene Evolution in Grass Species	Evolutionary Bioinformatics	12		21-Sep	10.4137/ebo.s36433
	"Yang, Y. T., G.S."	2016	?15N					
	and ?18O reveal the sources of nitrate-nitrogen in urban residential							
	stormwater runoff	"Environmental Science & Technology, 10.1021/acs.est.5b05353"			10.1021/acs.est.5b05353	Gulf_REC		
	"Yang, Y. T., G.S.; Wilson, P.C.; Williams, C.F."	2016	Septic systems as hot-spots of pollutants in the					
	environment: Fate and mass balance of micropollutants in septic drainfields	"Science of Total Environment, 10.1016/j.scitotenv.2016.06.043"	566-567	1535-1544	10.1016/j.scitotenv.2016.06.043	Gulf_REC		
SoilWater	"Yang, Y. Y. T., G. S."	2016	delta N-15 and delta O-18 Reveal the Sources of Nitrate-Nitrogen in Urban Residential Stormwater Runoff	Environmental Science & Technology	50	6	2881-2889	10.1021/acs.est.5b05353
SoilWater	"Yang, Y. Y. T., G. S.; Wilson, P. C.; Williams, C. F."	2016	Septic systems as hot-spots of pollutants in the environment: Fate and mass balance of micropollutants in septic drainfields	Science of the Total Environment	566		1535-1544	10.1016/j.scitotenv.2016.06.043
AniSci	"Ye, C. D., J. P."	2016	Suppressors of Cytokine Signaling in Sickness and in Health of Pancreatic ?-Cells	Front Immunol	7		169	10.3389/fimmu.2016.00169
FoodSci	"Ye, L. N., A; Sarnoski, P; Ray, Wk; Duncan, S; Boyer, R; O'keefe, Sf"	2016	Comparison of A-type Proanthocyanidins in Cranberry and Peanut Skin Extracts Using Matrix Assisted Laser Desorption Ionization-Time Of Flight Mass Spectrometry	Journal of Molecular and Genetic Medicine	10	2	7-Jan	
ABE	"Yi, S. Z. G., B.; Sun, Y. Y.; Wu, J. C.; Shi, X. Q.; Wu, B. J.; Hu, X."	2016	Removal of levofloxacin from aqueous solution using rice-husk and wood-chip biochars	Chemosphere	150		694-701	10.1016/j.chemosphere.2015.12.112
IndianRiv_REC	"Yoshida, K., Diane G. O. Saunders, Mitsuoka, C., Natsume, S., Kosugi, S., Saitoh, H., Inoue, Y., Chuma, I., Tosa, Y., Cano, L. M., Kamoun, S., Terauchi, R."	2016	Host specialization of the blast fungus Magnaporthe oryzae is associated with dynamic gain and loss of genes linked to transposable elements	Bmc Genomics	17			10.1186/s12864-016-2690-6
SFRC	"Young, J. Y., Bg; Ault, Er; Whittington, Ja; Dutka-Gianelli, J"	2016	"Spawning Site Fidelity, Catchment, and Dispersal of Common Snook along the East Coast of Florida"	Transactions of the American Fisheries Society	145	2	400-415	10.1080/00028487.2015.1131741
ABE	"Yu, F. S., L.; Zhou, Y. M.; Gao, B.; Gao, W. L.; Bao, C.; Feng, C. X.; Li, Y. H."	2016	Biosorbents based on agricultural wastes for ionic liquid removal: An approach to agricultural wastes management	Chemosphere	165		94-99	10.1016/j.chemosphere.2016.08.133
ABE	"Yu, F. Z., Y. M.; Gao, B.; Qiao, H.; Li, Y. H.; Wang, E. Z.; Pang, L. F.; Bao, C."	2016	Effective removal of ionic liquid using modified biochar and its biological effects	Journal of the Taiwan Institute of Chemical Engineers	67		318-324	10.1016/j.jtice.2016.07.038
	"Yu, N. L., T.G.; Rosa, D.P.; Hudson, M.; Diers, B.W."	2016	"Impact of Rhg1 copy number, type, and interaction with Rhg4 on resistance to Heterodera glycines in soybean"	"Theoretical and Applied Genetics, "	129	2403-2412		Gulf_REC
Citrus_REC	"Yu, Y. C., C. X.; Gmitter, F. G."	2016	QTL mapping of mandarin (Citrus reticulata) fruit characters using high-throughput SNP markers	Tree Genetics & Genomes	12	4	16	10.1007/s11295-016-1034-7
